task,item_id,entity_type,entity,condition,correct,incorrect,question,prefix,population_correct,population_incorrect,population_ratio,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect
capitals-recall,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,The capital of Pakistan is,25,0.4185518,1,"[16.81322479248047, 24.58420753479004]","[7.649758815765381, 10.659436225891113]",5,"[11.394768714904785, 13.227703094482422]","[5.488448143005371, 9.981210708618164]",-0.03208173,-2.8930633,correct,True,-0.06416346,-5.7861266,correct,True,-0.06396822,-5.4824243,correct,True
capitals-recall,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,The capital of Pakistan is,26,0.19631737,1,"[17.555248260498047, 26.1820011138916]","[0.7560528516769409, 2.740757465362549]",3,"[11.964347839355469, 15.311224937438965]","[-1.197409749031067, 6.92560338973999]",-0.012850636,-2.8312364,correct,True,-0.025701271,-5.6624727,correct,True,-0.025690543,-5.616591,correct,True
capitals-recall,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,The capital of Pakistan is,27,0.20706564,1,"[16.778438568115234, 25.668590545654297]","[9.849705696105957, 1.1473145484924316]",3,"[11.060697555541992, 16.152538299560547]","[5.854742527008057, 9.088412284851074]",-0.011419661,-2.8782701,correct,True,-0.022839323,-5.7565403,correct,True,-0.022830144,-5.740571,correct,True
capitals-recall,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,The capital of Pakistan is,28,0.08227477,1,"[17.770706176757812, 24.44160270690918]","[6.491786003112793, 2.9408576488494873]",2,"[11.543377876281738, 17.504098892211914]","[4.4297919273376465, 5.8487019538879395]",-0.0041705105,-3.1193986,correct,True,-0.008341021,-6.238797,correct,True,-0.008324212,-6.2356524,correct,True
capitals-recall,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,The capital of Pakistan is,29,0.062895395,1,"[17.959274291992188, 23.578615188598633]","[3.4794023036956787, 3.365877628326416]",2,"[11.710494041442871, 18.102216720581055]","[5.834378719329834, 8.30821704864502]",-0.0030563856,-3.1283698,correct,True,-0.006112771,-6.2567396,correct,True,-0.00607987,-6.25486,correct,True
capitals-recall,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,The capital of Pakistan is,30,0.341823,1,"[17.613779067993164, 23.357126235961914]","[5.416965484619141, 12.555378913879395]",3,"[12.727226257324219, 19.46669578552246]","[3.760509967803955, 13.346139907836914]",-0.02495181,-2.4688096,correct,True,-0.04990362,-4.937619,correct,True,-0.047515016,-4.9340677,correct,True
capitals-recall,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,The capital of Pakistan is,31,2.5252173,1,"[15.870555877685547, 24.349016189575195]",,13,"[11.350194931030273, 21.909244537353516]",,-0.2675744,-2.5275707,correct,True,-0.5351488,-5.0551414,correct,True,-0.52805436,-5.048415,correct,True
capitals-recall,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,The capital of South Africa is,0,8.583709,1410,"[1.5131431818008423, 1.5964884757995605, -2.1648733615875244]","[0.9386748671531677, 2.902348518371582, 3.486103057861328]",2688,"[1.0489860773086548, 5.444968223571777]","[0.8975083827972412, 5.535843849182129]",-10.626391,-7.87401,incorrect,False,-31.879173,-15.74802,incorrect,False,-9.151587,-9.615744,correct,True
capitals-recall,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,The capital of South Africa is,1,8.355358,1887,"[2.0336692333221436, 2.8354151248931885, 1.6368435621261597]","[-1.8425687551498413, 2.3809080123901367, 2.133054494857788]",3173,"[1.5835312604904175, 6.987184047698975]","[-0.02457164041697979, 5.838269233703613]",-9.131202,-7.4500017,incorrect,False,-27.393604,-14.900003,incorrect,False,-9.346863,-9.797001,correct,True
capitals-recall,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,The capital of South Africa is,2,8.55739,8824,"[0.664169192314148, 3.4401333332061768, 2.5260508060455322]","[1.1957204341888428, 1.406528353691101, 5.478333473205566]",5856,"[1.1762235164642334, 7.997147560119629]","[1.007270336151123, 4.7820868492126465]",-9.298467,-7.2665443,incorrect,False,-27.895401,-14.533089,incorrect,False,-10.89984,-10.387787,incorrect,False
capitals-recall,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,The capital of South Africa is,3,8.732084,6494,"[1.0121976137161255, 3.1616945266723633, 5.0021586418151855]","[1.2645153999328613, -0.7260773181915283, 3.0212562084198]",4814,"[1.3287447690963745, 8.242035865783691]","[-3.484668493270874, 4.418647289276123]",-8.441322,-6.985853,incorrect,False,-25.323967,-13.971706,incorrect,False,-10.457645,-10.141098,incorrect,False
capitals-recall,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,The capital of South Africa is,4,8.632311,3713,"[1.5637078285217285, 1.9632583856582642, 5.547379970550537]","[-0.8270242810249329, 0.18942973017692566, 0.04616290703415871]",23377,"[-1.7344856262207031, 8.266356468200684]","[-0.14283055067062378, 3.7128384113311768]",-8.474656,-8.591867,correct,True,-25.42397,-17.183735,incorrect,False,-9.913367,-13.211561,correct,True
capitals-recall,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,The capital of South Africa is,5,8.402824,8764,"[0.7657850980758667, 1.788954257965088, 4.6799116134643555]","[-3.417893886566162, -2.2241017818450928, -1.0580403804779053]",23552,"[-1.45893394947052, 8.585550308227539]","[0.25348320603370667, 1.1990227699279785]",-9.265979,-8.46444,incorrect,False,-27.797937,-16.92888,incorrect,False,-11.052411,-13.27713,correct,True
capitals-recall,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,The capital of South Africa is,6,8.544776,23508,"[-1.0336267948150635, 0.3442955017089844, 3.5179402828216553]","[-0.4302314519882202, -0.42144277691841125, -1.2795172929763794]",24186,"[-1.1540991067886353, 7.693261623382568]","[1.011655330657959, 1.9262140989303589]",-10.934791,-8.965534,incorrect,False,-32.80437,-17.931068,incorrect,False,-13.195429,-13.315901,correct,True
capitals-recall,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,The capital of South Africa is,7,8.074751,24699,"[-1.1252843141555786, 0.12571509182453156, 2.424806833267212]","[0.32413703203201294, -2.673351764678955, -2.8009021282196045]",20648,"[-0.4632625877857208, 7.398189067840576]","[-2.364551067352295, -1.1182281970977783]",-11.550006,-8.92799,incorrect,False,-34.650017,-17.85598,incorrect,False,-13.508612,-12.84659,incorrect,False
capitals-recall,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,The capital of South Africa is,8,8.320606,23221,"[-0.8230943083763123, -1.1570345163345337, 1.1364831924438477]","[1.3510692119598389, 2.393247365951538, 5.369019031524658]",27074,"[-1.5822657346725464, 6.292764186859131]","[0.24944157898426056, 3.2738749980926514]",-12.379199,-9.943155,incorrect,False,-37.137596,-19.88631,incorrect,False,-13.23406,-13.993232,correct,True
capitals-recall,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,The capital of South Africa is,9,8.420084,18905,"[-0.055099695920944214, 0.1867901235818863, 3.350290536880493]","[-1.2670875787734985, 1.3283196687698364, -0.22844985127449036]",26246,"[-1.2813830375671387, 6.710688591003418]","[2.9424350261688232, 3.0844438076019287]",-10.95531,-9.5303,incorrect,False,-32.86593,-19.0606,incorrect,False,-12.548801,-13.775085,correct,True
capitals-recall,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,The capital of South Africa is,10,8.419328,22458,"[-0.6212977766990662, 0.7896175980567932, 2.9630353450775146]","[1.6518700122833252, 0.8564886450767517, 0.8153764009475708]",16701,"[0.21633309125900269, 7.262014865875244]","[0.3252052664756775, 2.9052274227142334]",-10.969692,-8.272992,incorrect,False,-32.909077,-16.545984,incorrect,False,-13.016682,-12.17905,incorrect,False
capitals-recall,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,The capital of South Africa is,11,8.56622,15426,"[0.18152327835559845, 1.1465973854064941, 3.157646417617798]","[0.7075941562652588, 1.5938786268234253, 3.3947713375091553]",14209,"[0.3487357199192047, 7.840827941894531]","[-2.193244695663452, 3.0449538230895996]",-10.416078,-7.8020034,incorrect,False,-31.248234,-15.604007,incorrect,False,-11.977751,-11.810539,incorrect,False
capitals-recall,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,The capital of South Africa is,12,8.510151,11691,"[0.4735158681869507, 1.7662545442581177, 4.186943054199219]","[0.2409701943397522, 0.7233712673187256, 2.564141273498535]",19338,"[-0.6219055652618408, 8.514947891235352]","[0.21021240949630737, 3.8398597240448]",-9.70028,-7.895506,incorrect,False,-29.100842,-15.791012,incorrect,False,-11.455092,-12.550514,correct,True
capitals-recall,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,The capital of South Africa is,13,8.443565,11660,"[0.5324690937995911, 1.9242215156555176, 4.7460713386535645]","[0.09866070002317429, 0.9125692844390869, 4.570652008056641]",18888,"[-0.4715575575828552, 9.240074157714844]","[-0.09410665184259415, 1.3606127500534058]",-9.588763,-7.645382,incorrect,False,-28.766289,-15.290764,incorrect,False,-11.43408,-12.4381075,correct,True
capitals-recall,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,The capital of South Africa is,14,7.9301834,10472,"[0.5497767925262451, 2.2409327030181885, 6.0320916175842285]","[0.20921073853969574, 2.034137725830078, -0.468772292137146]",17767,"[-0.4895622730255127, 8.85910415649414]","[0.3001249134540558, 4.6040143966674805]",-8.932973,-7.867777,incorrect,False,-26.798918,-15.735554,incorrect,False,-11.393244,-12.432583,correct,True
capitals-recall,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,The capital of South Africa is,15,8.111626,8903,"[0.5799546837806702, 2.8000876903533936, 4.989408493041992]","[-0.08744117617607117, 3.8531391620635986, 7.323502063751221]",15132,"[-0.32418200373649597, 9.509491920471191]","[6.314944267272949, 7.927955150604248]",-9.014716,-7.351837,incorrect,False,-27.04415,-14.703674,incorrect,False,-11.078203,-11.98234,correct,True
capitals-recall,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,The capital of South Africa is,16,6.5802393,11081,"[0.44323062896728516, 3.96863055229187, 7.2028913497924805]","[-0.6973605751991272, 8.483368873596191, 6.961061477661133]",1931,"[2.5299112796783447, 11.18187427520752]","[9.164006233215332, 9.26800537109375]",-8.217555,-5.4893928,incorrect,False,-24.652664,-10.9787855,incorrect,False,-11.857296,-9.770616,incorrect,False
capitals-recall,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,The capital of South Africa is,17,3.0061283,14361,"[0.08061228692531586, 7.282764911651611, 9.089214324951172]","[1.204591989517212, 5.941587924957275, 4.801175117492676]",44,"[6.165913105010986, 13.708677291870117]","[3.0256540775299072, 10.137910842895508]",-7.3296013,-3.8500504,incorrect,False,-21.988804,-7.700101,incorrect,False,-13.5331135,-7.4478126,incorrect,False
capitals-recall,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,The capital of South Africa is,18,1.0539681,10438,"[0.5345689654350281, 8.340206146240234, 9.814485549926758]","[-1.1626797914505005, 5.012956142425537, 2.3650310039520264]",31,"[6.370477676391602, 15.295843124389648]","[18.515960693359375, 8.510729789733887]",-7.1220155,-4.393073,incorrect,False,-21.366047,-8.786146,incorrect,False,-14.526286,-8.690377,incorrect,False
capitals-recall,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,The capital of South Africa is,19,2.413129,14222,"[0.038875289261341095, 8.741324424743652, 9.45123291015625]","[1.4310654401779175, 2.630091905593872, 7.345341205596924]",2,"[12.414266586303711, 16.17437744140625]","[11.452719688415527, 2.543888568878174]",-6.9817867,-0.8887463,incorrect,False,-20.94536,-1.7774926,incorrect,False,-14.1042385,-1.7288476,incorrect,False
capitals-recall,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,The capital of South Africa is,20,1.5804436,10386,"[0.5230953693389893, 8.272830963134766, 10.917224884033203]","[-0.5325317978858948, 3.998765707015991, 4.825916767120361]",2,"[14.46578311920166, 15.54758071899414]","[13.836189270019531, 9.578957557678223]",-7.6265388,-0.724126,incorrect,False,-22.879616,-1.448252,incorrect,False,-15.334278,-1.3915905,incorrect,False
capitals-recall,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,The capital of South Africa is,21,1.1114985,11705,"[0.2583698034286499, 8.415700912475586, 11.464814186096191]","[0.8615590929985046, 9.761295318603516, 7.323333740234375]",1,"[16.91421127319336, 16.880565643310547]","[12.800761222839355, 8.114435195922852]",-8.762658,-0.38606507,incorrect,False,-26.287973,-0.77213013,incorrect,False,-17.409782,-0.7539402,incorrect,False
capitals-recall,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,The capital of South Africa is,22,0.13451156,10128,"[0.4978901445865631, 10.766368865966797, 12.987626075744629]","[1.1735700368881226, 5.4599609375, 6.824051380157471]",1,"[18.86084747314453, 17.53374671936035]","[5.490647315979004, 7.982094764709473]",-7.7753396,-0.01577375,incorrect,False,-23.32602,-0.0315475,incorrect,False,-18.385942,-0.022985218,incorrect,False
capitals-recall,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,The capital of South Africa is,23,0.14265536,8589,"[0.7866109013557434, 11.60440731048584, 14.09691333770752]","[5.541599750518799, 4.4469218254089355, 7.388125419616699]",1,"[19.183279037475586, 18.312349319458008]","[16.475811004638672, 4.791445732116699]",-7.409736,-0.016539952,incorrect,False,-22.229208,-0.033079904,incorrect,False,-18.424122,-0.027455008,incorrect,False
capitals-recall,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,The capital of South Africa is,24,0.32922152,2363,"[2.2983224391937256, 12.011894226074219, 15.293657302856445]","[4.4392523765563965, 8.486432075500488, 7.18438720703125]",1,"[21.8869571685791, 18.441593170166016]","[-4.58341121673584, 10.27664852142334]",-7.778888,-0.05567964,incorrect,False,-23.336664,-0.11135928,incorrect,False,-19.692398,-0.1037637,incorrect,False
capitals-recall,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,The capital of South Africa is,25,0.5432824,944,"[3.2194931507110596, 13.93399429321289, 16.335311889648438]","[6.245090007781982, 11.738429069519043, 8.345196723937988]",1,"[19.542816162109375, 19.76988983154297]","[-0.46844595670700073, 8.79223918914795]",-5.8080907,-0.12751941,incorrect,False,-17.424273,-0.25503883,incorrect,False,-16.575079,-0.25175583,incorrect,False
capitals-recall,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,The capital of South Africa is,26,0.72178966,248,"[4.551947593688965, 16.47481346130371, 17.82374382019043]","[11.867368698120117, 7.4614057540893555, 7.646465301513672]",1,"[18.172128677368164, 21.291120529174805]","[-2.5329902172088623, 4.725011348724365]",-4.7668014,-0.31730315,incorrect,False,-14.300404,-0.6346063,incorrect,False,-14.25218,-0.6319995,incorrect,False
capitals-recall,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,The capital of South Africa is,27,0.73141295,28,"[6.958474159240723, 18.185638427734375, 18.895246505737305]","[14.569519996643066, 4.416096210479736, 6.783894062042236]",2,"[16.679174423217773, 21.196086883544922]","[0.7010767459869385, 3.3533079624176025]",-3.5696337,-0.48992944,incorrect,False,-10.708901,-0.9798589,incorrect,False,-10.699482,-0.97878206,incorrect,False
capitals-recall,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,The capital of South Africa is,28,0.89948034,4,"[9.847829818725586, 18.629579544067383, 19.717432022094727]","[6.3346099853515625, 6.450270175933838, 7.7099223136901855]",2,"[15.256648063659668, 20.81736183166504]","[0.46243658661842346, 2.1770691871643066]",-2.1061924,-0.45320073,incorrect,False,-6.318577,-0.90640146,incorrect,False,-6.3142242,-0.9054062,incorrect,False
capitals-recall,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,The capital of South Africa is,29,0.793512,3,"[10.493204116821289, 19.677165985107422, 20.574609756469727]","[18.194015502929688, 7.642721652984619, 6.140364646911621]",2,"[14.284049034118652, 19.80417251586914]","[-1.454403281211853, 5.024497985839844]",-1.8051122,-0.8120789,incorrect,False,-5.4153366,-1.6241578,incorrect,False,-5.413505,-1.62266,incorrect,False
capitals-recall,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,The capital of South Africa is,30,1.4296854,1,"[15.833500862121582, 21.407062530517578, 21.21198272705078]","[3.8763883113861084, 7.243032932281494, 10.898730278015137]",4,"[12.51740837097168, 20.05028533935547]","[4.783699035644531, 14.294293403625488]",-0.113614894,-1.8281027,correct,True,-0.3408447,-3.6562054,correct,True,-0.33945024,-3.6555429,correct,True
capitals-recall,8,country,South Africa,has_competitor,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,The capital of South Africa is,31,3.8738656,1,"[13.873495101928711, 20.22171401977539, 20.437482833862305]",,6,"[12.350440979003906, 21.142377853393555]",,-0.5423284,-1.5738882,correct,True,-1.6269852,-3.1477764,correct,True,-1.6216455,-3.1446996,correct,True
capitals-recall,9,country,Switzerland,has_competitor,Bern,Zurich,What is the capital of Switzerland?,The capital of Switzerland is,0.448,1.455,3.247767857,The capital of Switzerland is,0,8.578599,24007,[-2.0060529708862305],[0.6537770628929138],417,"[2.3594560623168945, 7.394272804260254]","[-0.095787413418293, 5.465636730194092]",-12.731602,-6.1627073,incorrect,False,-12.731602,-12.325415,incorrect,False,-12.731602,-8.366093,incorrect,False
capitals-recall,9,country,Switzerland,has_competitor,Bern,Zurich,What is the capital of Switzerland?,The capital of Switzerland is,0.448,1.455,3.247767857,The capital of Switzerland is,1,8.351819,21715,[-1.366593837738037],[-1.7099872827529907],1728,"[2.072155475616455, 8.463435173034668]","[0.02024492621421814, 3.917891025543213]",-12.728514,-6.2384043,incorrect,False,-12.728514,-12.476809,incorrect,False,-12.728514,-9.289764,incorrect,False
capitals-recall,9,country,Switzerland,has_competitor,Bern,Zurich,What is the capital of Switzerland?,The capital of Switzerland is,0.448,1.455,3.247767857,The capital of Switzerland is,2,8.672268,26052,[-1.8171296119689941],[-1.4682059288024902],3781,"[1.5695520639419556, 8.516365051269531]","[-0.9463341236114502, 1.2483289241790771]",-13.296942,-6.649165,incorrect,False,-13.296942,-13.29833,correct,True,-13.296942,-9.91026,incorrect,False
capitals-recall,9,country,Switzerland,has_competitor,Bern,Zurich,What is the capital of Switzerland?,The capital of Switzerland is,0.448,1.455,3.247767857,The capital of Switzerland is,3,8.726614,27227,[-2.0147600173950195],[3.8549234867095947],7277,"[0.8644618988037109, 6.892251968383789]","[1.5032662153244019, 4.23849630355835]",-13.476681,-7.68571,incorrect,False,-13.476681,-15.37142,correct,True,-13.476681,-10.59746,incorrect,False
capitals-recall,9,country,Switzerland,has_competitor,Bern,Zurich,What is the capital of Switzerland?,The capital of Switzerland is,0.448,1.455,3.247767857,The capital of Switzerland is,4,8.680477,3796,[1.5534038543701172],[0.9013227820396423],3546,"[1.6235888004302979, 7.230916500091553]","[-1.612192988395691, 5.840074062347412]",-9.912983,-7.297791,incorrect,False,-9.912983,-14.595582,correct,True,-9.912983,-9.842797,incorrect,False
capitals-recall,9,country,Switzerland,has_competitor,Bern,Zurich,What is the capital of Switzerland?,The capital of Switzerland is,0.448,1.455,3.247767857,The capital of Switzerland is,5,8.284822,4277,[1.7290273904800415],[-1.0548948049545288],11656,"[0.3516537547111511, 8.719286918640137]","[1.0561052560806274, -1.089966893196106]",-10.157976,-7.47312,incorrect,False,-10.157976,-14.94624,correct,True,-10.157976,-11.535349,correct,True
capitals-recall,9,country,Switzerland,has_competitor,Bern,Zurich,What is the capital of Switzerland?,The capital of Switzerland is,0.448,1.455,3.247767857,The capital of Switzerland is,6,8.6076565,10268,[0.9973942637443542],[-1.5740145444869995],11367,"[0.8269698023796082, 6.792639255523682]","[-0.6731832027435303, -0.37716034054756165]",-11.228191,-8.328709,incorrect,False,-11.228191,-16.657417,correct,True,-11.228191,-11.398615,correct,True
capitals-recall,9,country,Switzerland,has_competitor,Bern,Zurich,What is the capital of Switzerland?,The capital of Switzerland is,0.448,1.455,3.247767857,The capital of Switzerland is,7,8.348435,18028,[0.03154660761356354],[1.337650179862976],15698,"[0.3595757484436035, 5.70168924331665]","[0.8188573718070984, 1.2361650466918945]",-12.40824,-9.269918,incorrect,False,-12.40824,-18.539837,correct,True,-12.40824,-12.08021,incorrect,False
capitals-recall,9,country,Switzerland,has_competitor,Bern,Zurich,What is the capital of Switzerland?,The capital of Switzerland is,0.448,1.455,3.247767857,The capital of Switzerland is,8,8.269244,14043,[0.679000198841095],[2.5392396450042725],13797,"[0.7156006097793579, 5.628688812255859]","[-2.51698637008667, 0.8420453667640686]",-11.900484,-9.196582,incorrect,False,-11.900484,-18.393164,correct,True,-11.900484,-11.863882,incorrect,False
capitals-recall,9,country,Switzerland,has_competitor,Bern,Zurich,What is the capital of Switzerland?,The capital of Switzerland is,0.448,1.455,3.247767857,The capital of Switzerland is,9,8.453648,6490,[1.823056697845459],[0.10834800451993942],22420,"[-0.5822263956069946, 5.20003604888916]","[0.3931959867477417, -0.5170913338661194]",-10.665896,-9.864935,incorrect,False,-10.665896,-19.72987,correct,True,-10.665896,-13.071178,correct,True
capitals-recall,9,country,Switzerland,has_competitor,Bern,Zurich,What is the capital of Switzerland?,The capital of Switzerland is,0.448,1.455,3.247767857,The capital of Switzerland is,10,8.530195,7182,[1.6532278060913086],[0.9844909906387329],20972,"[-0.3377818167209625, 4.461064338684082]","[0.20391957461833954, 3.0526223182678223]",-10.744394,-10.021492,incorrect,False,-10.744394,-20.042984,correct,True,-10.744394,-12.735403,correct,True
capitals-recall,9,country,Switzerland,has_competitor,Bern,Zurich,What is the capital of Switzerland?,The capital of Switzerland is,0.448,1.455,3.247767857,The capital of Switzerland is,11,8.657192,4420,[1.9865795373916626],[-2.360826253890991],18569,"[-0.2267664670944214, 5.221087455749512]","[-0.17239654064178467, -0.8487769365310669]",-10.1011915,-9.438453,incorrect,False,-10.1011915,-18.876905,correct,True,-10.1011915,-12.314537,correct,True
capitals-recall,9,country,Switzerland,has_competitor,Bern,Zurich,What is the capital of Switzerland?,The capital of Switzerland is,0.448,1.455,3.247767857,The capital of Switzerland is,12,8.579824,9615,[0.8154515027999878],[-1.3137727975845337],17359,"[-0.28280988335609436, 4.453705310821533]","[2.68306303024292, 1.4543627500534058]",-11.107298,-9.787575,incorrect,False,-11.107298,-19.57515,correct,True,-11.107298,-12.205559,correct,True
capitals-recall,9,country,Switzerland,has_competitor,Bern,Zurich,What is the capital of Switzerland?,The capital of Switzerland is,0.448,1.455,3.247767857,The capital of Switzerland is,13,8.549881,14861,[0.16889028251171112],[1.3744224309921265],9824,"[0.8807620406150818, 4.687467098236084]","[5.789921760559082, 6.513593673706055]",-11.813627,-9.074984,incorrect,False,-11.813627,-18.149967,correct,True,-11.813627,-11.101754,incorrect,False
capitals-recall,9,country,Switzerland,has_competitor,Bern,Zurich,What is the capital of Switzerland?,The capital of Switzerland is,0.448,1.455,3.247767857,The capital of Switzerland is,14,7.8175077,10550,[0.7120963931083679],[-1.6864358186721802],1055,"[3.162306547164917, 6.744771480560303]","[-0.4041886627674103, 3.1775078773498535]",-11.4117155,-7.1714334,incorrect,False,-11.4117155,-14.342867,correct,True,-11.4117155,-8.961505,incorrect,False
capitals-recall,9,country,Switzerland,has_competitor,Bern,Zurich,What is the capital of Switzerland?,The capital of Switzerland is,0.448,1.455,3.247767857,The capital of Switzerland is,15,7.991711,14405,[-0.025085363537073135],[3.232332468032837],1385,"[2.69161057472229, 7.144131660461426]","[3.5638368129730225, -0.7688582539558411]",-11.87987,-7.185462,incorrect,False,-11.87987,-14.370924,correct,True,-11.87987,-9.163174,incorrect,False
capitals-recall,9,country,Switzerland,has_competitor,Bern,Zurich,What is the capital of Switzerland?,The capital of Switzerland is,0.448,1.455,3.247767857,The capital of Switzerland is,16,6.9565964,6691,[1.3810876607894897],[5.143059730529785],546,"[3.7735962867736816, 5.952871322631836]","[7.826455593109131, 4.433901786804199]",-11.028816,-7.571555,incorrect,False,-11.028816,-15.14311,correct,True,-11.028816,-8.636307,incorrect,False
capitals-recall,9,country,Switzerland,has_competitor,Bern,Zurich,What is the capital of Switzerland?,The capital of Switzerland is,0.448,1.455,3.247767857,The capital of Switzerland is,17,4.7662077,980,[3.440837860107422],[2.0235390663146973],28,"[6.707297325134277, 7.047295093536377]","[-0.9001146554946899, 2.1415836811065674]",-9.625857,-5.8570647,incorrect,False,-9.625857,-11.714129,correct,True,-9.625857,-6.359398,incorrect,False
capitals-recall,9,country,Switzerland,has_competitor,Bern,Zurich,What is the capital of Switzerland?,The capital of Switzerland is,0.448,1.455,3.247767857,The capital of Switzerland is,18,1.8610288,629,[3.68830943107605],[2.7222232818603516],97,"[5.3011155128479, 6.862937927246094]","[7.523323059082031, 6.181819915771484]",-10.75207,-7.1324673,incorrect,False,-10.75207,-14.264935,correct,True,-10.75207,-9.139256,incorrect,False
