task,item_id,condition,exemplar,correct,incorrect,human_prop_correct,prefix,question,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect,control_entropy_first_token,control_rank_correct_first_token,control_logits_correct,control_logits_deltas_correct,control_rank_incorrect_first_token,control_logits_incorrect,control_logits_deltas_incorrect,control_mean_logprob_correct,control_mean_logprob_incorrect,control_mean_logprob_response,control_mean_logprob_response_isCorrect,control_sum_logprob_correct,control_sum_logprob_incorrect,control_sum_logprob_response,control_sum_logprob_response_isCorrect,control_first_logprob_correct,control_first_logprob_incorrect,control_first_logprob_response,control_first_logprob_response_isCorrect,control_model_input
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,16,9.591868,1486,[1.6124515533447266],[6.053616523742676],2891,[1.104214072227478],[5.033048629760742],-9.319934,-9.828171,correct,True,-9.319934,-9.828171,correct,True,-9.319934,-9.828171,correct,True,10.982392,33935,[0.9414857029914856],[1.0079392194747925],35686,[0.8951863646507263],[0.13797560334205627],-11.599419,-11.645718,correct,True,-11.599419,-11.645718,correct,True,-11.599419,-11.645718,correct,True,A
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,17,9.050096,1284,[3.9633290767669678],[5.663156032562256],3818,[3.089909791946411],[3.457850456237793],-9.298844,-10.172264,correct,True,-9.298844,-10.172264,correct,True,-9.298844,-10.172264,correct,True,10.92757,27327,[1.0510648488998413],[-1.9312283992767334],33893,[0.8697559237480164],[-1.0495110750198364],-11.432074,-11.613383,correct,True,-11.432074,-11.613383,correct,True,-11.432074,-11.613383,correct,True,A
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,18,9.370398,46,[5.7382612228393555],[0.014897855930030346],456,[4.119072914123535],[-1.8669089078903198],-6.8235526,-8.442741,correct,True,-6.8235526,-8.442741,correct,True,-6.8235526,-8.442741,correct,True,10.9320965,26425,[0.8237271904945374],[2.7239997386932373],29267,[0.7427444458007812],[0.39633288979530334],-11.393755,-11.474737,correct,True,-11.393755,-11.474737,correct,True,-11.393755,-11.474737,correct,True,A
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,19,9.392007,53,[5.345322608947754],[6.643704891204834],974,[3.187370538711548],[-1.133236289024353],-6.8411465,-8.999099,correct,True,-6.8411465,-8.999099,correct,True,-6.8411465,-8.999099,correct,True,10.987726,18203,[1.128762125968933],[4.056033611297607],29750,[0.7778033018112183],[3.3692679405212402],-11.122583,-11.473543,correct,True,-11.122583,-11.473543,correct,True,-11.122583,-11.473543,correct,True,A
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,20,8.982774,3,[7.158634662628174],[15.358219146728516],953,[2.5537118911743164],[4.0081868171691895],-4.412612,-9.017534,correct,True,-4.412612,-9.017534,correct,True,-4.412612,-9.017534,correct,True,10.9332,11094,[1.9239157438278198],[-3.639713764190674],22704,[1.4639047384262085],[-2.6947531700134277],-10.831961,-11.291972,correct,True,-10.831961,-11.291972,correct,True,-10.831961,-11.291972,correct,True,A
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,21,6.5351596,1,[11.605015754699707],[4.555833339691162],607,[3.667310953140259],[8.545613288879395],-1.1883364,-9.126041,correct,True,-1.1883364,-9.126041,correct,True,-1.1883364,-9.126041,correct,True,10.930129,12623,[1.5004931688308716],[6.345578193664551],22036,[1.1488885879516602],[5.965347766876221],-10.907019,-11.258623,correct,True,-10.907019,-11.258623,correct,True,-10.907019,-11.258623,correct,True,A
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,22,3.9712133,1,[12.081259727478027],[15.009307861328125],24,[6.4586076736450195],[2.726198673248291],-1.0103458,-6.632998,correct,True,-1.0103458,-6.632998,correct,True,-1.0103458,-6.632998,correct,True,10.790258,16876,[2.2417855262756348],[1.343183994293213],28011,[1.8588612079620361],[-1.7291815280914307],-11.117109,-11.500034,correct,True,-11.117109,-11.500034,correct,True,-11.117109,-11.500034,correct,True,A
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,23,1.1704538,1,[16.01822280883789],[5.3436384201049805],37,[6.676445007324219],[4.579105854034424],-0.3287282,-9.670506,correct,True,-0.3287282,-9.670506,correct,True,-0.3287282,-9.670506,correct,True,10.85287,15838,[2.2947213649749756],[0.4168004095554352],36031,[1.6398911476135254],[2.0781326293945312],-11.065194,-11.720024,correct,True,-11.065194,-11.720024,correct,True,-11.065194,-11.720024,correct,True,A
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,24,0.57519466,1,[16.361021041870117],[3.357465982437134],22,[7.647686958312988],[1.2838433980941772],-0.09970833,-8.813043,correct,True,-0.09970833,-8.813043,correct,True,-0.09970833,-8.813043,correct,True,10.845918,17672,[2.238868236541748],[-1.5761812925338745],32044,[1.777357816696167],[-2.347395181655884],-11.141031,-11.602541,correct,True,-11.141031,-11.602541,correct,True,-11.141031,-11.602541,correct,True,A
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,25,0.65677094,1,[16.2628116607666],[-1.4655050039291382],18,[7.503365516662598],[-5.081060886383057],-0.15261832,-8.912065,correct,True,-0.15261832,-8.912065,correct,True,-0.15261832,-8.912065,correct,True,10.863371,17022,[1.6992143392562866],[2.426948308944702],33896,[1.1399896144866943],[3.3372278213500977],-11.107094,-11.666319,correct,True,-11.107094,-11.666319,correct,True,-11.107094,-11.666319,correct,True,A
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,26,1.2146323,1,[14.324895858764648],[3.725679874420166],57,[5.170989036560059],[-0.1219913586974144],-0.5636683,-9.717575,correct,True,-0.5636683,-9.717575,correct,True,-0.5636683,-9.717575,correct,True,10.879644,23323,[1.9098516702651978],[12.429067611694336],38423,[1.4585556983947754],[11.038691520690918],-11.339476,-11.7907715,correct,True,-11.339476,-11.7907715,correct,True,-11.339476,-11.7907715,correct,True,A
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,27,1.057374,1,[14.449592590332031],[3.8500661849975586],72,[4.764212131500244],[-5.087680816650391],-0.3074613,-9.992843,correct,True,-0.3074613,-9.992843,correct,True,-0.3074613,-9.992843,correct,True,10.797212,25588,[3.3636138439178467],[8.946660995483398],46164,[2.7597756385803223],[7.116037368774414],-11.46111,-12.064949,correct,True,-11.46111,-12.064949,correct,True,-11.46111,-12.064949,correct,True,A
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,28,0.2545716,1,[14.707345008850098],[-7.300475597381592],48,[2.873323917388916],[-11.919220924377441],-0.04381468,-11.877835,correct,True,-0.04381468,-11.877835,correct,True,-0.04381468,-11.877835,correct,True,10.617365,42504,[4.694912433624268],[17.30527114868164],70936,[3.818509340286255],[16.250324249267578],-12.0981655,-12.974569,correct,True,-12.0981655,-12.974569,correct,True,-12.0981655,-12.974569,correct,True,A
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,29,0.32077986,1,[11.043578147888184],[-9.476967811584473],85,[-1.4728280305862427],[-8.904414176940918],-0.061648007,-12.578054,correct,True,-0.061648007,-12.578054,correct,True,-0.061648007,-12.578054,correct,True,2.9718173,66269,[8.281867027282715],[9.137516021728516],88907,[7.198798656463623],[8.34461784362793],-14.945969,-16.029036,correct,True,-14.945969,-16.029036,correct,True,-14.945969,-16.029036,correct,True,A
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,30,0.28102866,1,[5.819141864776611],[-9.427250862121582],43,[-4.7530012130737305],[-6.069002151489258],-0.044586718,-10.616731,correct,True,-0.044586718,-10.616731,correct,True,-0.044586718,-10.616731,correct,True,0.38631347,58024,[11.375293731689453],[-14.694297790527344],85662,[10.016260147094727],[-13.009339332580566],-17.338911,-18.697945,correct,True,-17.338911,-18.697945,correct,True,-17.338911,-18.697945,correct,True,A
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,31,1.7472526,1,[0.5516059398651123],,31,[-6.2336344718933105],,-0.42087165,-7.206112,correct,True,-0.42087165,-7.206112,correct,True,-0.42087165,-7.206112,correct,True,5.721247,1148,[-7.2470550537109375],,559,[-6.512198448181152],,-9.527908,-8.793052,incorrect,False,-9.527908,-8.793052,incorrect,False,-9.527908,-8.793052,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,0,10.114021,16039,[1.3842774629592896],[0.4786622226238251],6354,[2.2396080493927],[2.319331407546997],-11.278257,-10.422926,incorrect,False,-11.278257,-10.422926,incorrect,False,-11.278257,-10.422926,incorrect,False,7.998774,70781,[0.10305028408765793],[1.0602023601531982],62999,[0.488444983959198],[-1.9499670267105103],-14.527766,-14.142371,incorrect,False,-14.527766,-14.142371,incorrect,False,-14.527766,-14.142371,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,1,9.803758,19914,[1.056569218635559],[3.2312991619110107],2937,[2.91070556640625],[2.197882652282715],-11.657143,-9.803005,incorrect,False,-11.657143,-9.803005,incorrect,False,-11.657143,-9.803005,incorrect,False,9.145255,57230,[0.6334460377693176],[1.6652216911315918],80087,[-0.5191038250923157],[-1.8947038650512695],-13.622633,-14.775183,correct,True,-13.622633,-14.775183,correct,True,-13.622633,-14.775183,correct,True,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,2,9.416869,18845,[2.56038236618042],[0.33447685837745667],9983,[3.264298439025879],[0.5510171055793762],-11.712615,-11.008698,incorrect,False,-11.712615,-11.008698,incorrect,False,-11.712615,-11.008698,incorrect,False,9.668018,32500,[1.3027008771896362],[1.4071484804153442],85977,[-1.2676862478256226],[1.495429277420044],-12.33842,-14.908807,correct,True,-12.33842,-14.908807,correct,True,-12.33842,-14.908807,correct,True,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,3,9.602523,20070,[2.287874221801758],[0.012482195161283016],11046,[2.9726269245147705],[2.0390284061431885],-11.766359,-11.081608,incorrect,False,-11.766359,-11.081608,incorrect,False,-11.766359,-11.081608,incorrect,False,9.795107,25271,[1.9407875537872314],[-1.5088660717010498],81808,[-0.5928704142570496],[-3.0753188133239746],-11.935057,-14.468714,correct,True,-11.935057,-14.468714,correct,True,-11.935057,-14.468714,correct,True,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,4,9.564563,18229,[1.91316819190979],[-3.5600979328155518],3856,[3.484332323074341],[-2.43867564201355],-11.654197,-10.083033,incorrect,False,-11.654197,-10.083033,incorrect,False,-11.654197,-10.083033,incorrect,False,9.89296,17285,[1.2786694765090942],[-1.51046884059906],83418,[-1.769210934638977],[0.6951420307159424],-11.427286,-14.475166,correct,True,-11.427286,-14.475166,correct,True,-11.427286,-14.475166,correct,True,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,5,9.646942,58012,[-0.051457397639751434],[-1.1407835483551025],17724,[1.8655681610107422],[-0.9717090129852295],-13.521093,-11.604068,incorrect,False,-13.521093,-11.604068,incorrect,False,-13.521093,-11.604068,incorrect,False,10.098367,25061,[0.48361486196517944],[-1.0676583051681519],70389,[-1.3508163690567017],[0.9255150556564331],-11.755546,-13.589977,correct,True,-11.755546,-13.589977,correct,True,-11.755546,-13.589977,correct,True,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,6,9.802666,51232,[-0.596063494682312],[2.4831862449645996],14233,[1.2506135702133179],[1.735770344734192],-13.121326,-11.27465,incorrect,False,-13.121326,-11.27465,incorrect,False,-13.121326,-11.27465,incorrect,False,10.4172535,65786,[-0.12801353633403778],[-1.5166802406311035],80415,[-0.7496458888053894],[-0.000645538093522191],-13.065741,-13.687373,correct,True,-13.065741,-13.687373,correct,True,-13.065741,-13.687373,correct,True,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,7,9.712814,28822,[0.6657363176345825],[-2.7610995769500732],9629,[1.9402409791946411],[0.0451667420566082],-12.162794,-10.8882885,incorrect,False,-12.162794,-10.8882885,incorrect,False,-12.162794,-10.8882885,incorrect,False,10.448933,69852,[-0.7120168805122375],[0.5185465216636658],69870,[-0.7129142880439758],[2.110473394393921],-13.211884,-13.212782,correct,True,-13.211884,-13.212782,correct,True,-13.211884,-13.212782,correct,True,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,8,9.833571,56192,[-0.680036723613739],[3.535511016845703],9397,[1.775588035583496],[0.06461777538061142],-13.291054,-10.83543,incorrect,False,-13.291054,-10.83543,incorrect,False,-13.291054,-10.83543,incorrect,False,10.536257,82871,[-0.49899667501449585],[-0.15479737520217896],70721,[0.03418884426355362],[1.1090949773788452],-13.647802,-13.114616,incorrect,False,-13.647802,-13.114616,incorrect,False,-13.647802,-13.114616,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,9,9.673811,34569,[1.0090872049331665],[-0.5746891498565674],21345,[1.682733416557312],[0.4578157067298889],-12.4769745,-11.803328,incorrect,False,-12.4769745,-11.803328,incorrect,False,-12.4769745,-11.803328,incorrect,False,10.591691,73091,[-0.5137905478477478],[0.014939124695956707],46867,[0.3735332489013672],[0.9598434567451477],-13.141814,-12.25449,incorrect,False,-13.141814,-12.25449,incorrect,False,-13.141814,-12.25449,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,10,9.734057,28740,[0.7064112424850464],[-0.7161638736724854],11276,[1.8163148164749146],[1.9129382371902466],-12.170504,-11.0606,incorrect,False,-12.170504,-11.0606,incorrect,False,-12.170504,-11.0606,incorrect,False,10.544776,78906,[-0.44473332166671753],[1.868069052696228],43133,[0.7681422233581543],[1.7760511636734009],-13.345734,-12.132858,incorrect,False,-13.345734,-12.132858,incorrect,False,-13.345734,-12.132858,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,11,9.795082,22699,[0.37638455629348755],[-1.182386040687561],2312,[2.544278621673584],[-1.202937364578247],-11.802632,-9.634739,incorrect,False,-11.802632,-9.634739,incorrect,False,-11.802632,-9.634739,incorrect,False,10.498953,80673,[0.1393848955631256],[2.0894956588745117],44916,[1.3068867921829224],[-1.210327386856079],-13.321393,-12.153892,incorrect,False,-13.321393,-12.153892,incorrect,False,-13.321393,-12.153892,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,12,9.705329,16527,[-0.16003639996051788],[-0.7299131155014038],1769,[1.8500053882598877],[-1.7055999040603638],-11.448639,-9.438597,incorrect,False,-11.448639,-9.438597,incorrect,False,-11.448639,-9.438597,incorrect,False,10.737635,60142,[0.6868385076522827],[-1.4026623964309692],47210,[1.0334683656692505],[-2.481485366821289],-12.410822,-12.064192,incorrect,False,-12.410822,-12.064192,incorrect,False,-12.410822,-12.064192,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,13,9.935417,25773,[-0.45499035716056824],[2.6171247959136963],6033,[1.0716403722763062],[2.975379228591919],-11.915802,-10.389172,incorrect,False,-11.915802,-10.389172,incorrect,False,-11.915802,-10.389172,incorrect,False,10.813405,47084,[0.3883443772792816],[2.20939302444458],42454,[0.5027303099632263],[1.981540322303772],-11.986953,-11.872567,incorrect,False,-11.986953,-11.872567,incorrect,False,-11.986953,-11.872567,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,14,9.891895,29476,[0.569854736328125],[1.5271053314208984],6783,[2.1636810302734375],[0.883834719657898],-12.095286,-10.50146,incorrect,False,-12.095286,-10.50146,incorrect,False,-12.095286,-10.50146,incorrect,False,10.760552,40667,[0.74863600730896],[-0.9771025776863098],37944,[0.8199769854545593],[1.3011882305145264],-11.821011,-11.74967,incorrect,False,-11.821011,-11.74967,incorrect,False,-11.821011,-11.74967,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,15,9.8462515,6350,[1.1038603782653809],[2.3269412517547607],1313,[2.3252999782562256],[0.3057868778705597],-10.452545,-9.231106,incorrect,False,-10.452545,-9.231106,incorrect,False,-10.452545,-9.231106,incorrect,False,10.91157,31783,[0.5342229008674622],[2.0808351039886475],16357,[1.0258725881576538],[-0.3701787292957306],-11.5621395,-11.07049,incorrect,False,-11.5621395,-11.07049,incorrect,False,-11.5621395,-11.07049,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,16,9.730779,1995,[1.9949488639831543],[10.227791786193848],1622,[2.1376113891601562],[2.7459423542022705],-9.547809,-9.405146,incorrect,False,-9.547809,-9.405146,incorrect,False,-9.547809,-9.405146,incorrect,False,10.982392,36135,[0.8844524025917053],[-0.15622864663600922],33935,[0.9414857029914856],[1.0079392194747925],-11.656452,-11.599419,incorrect,False,-11.656452,-11.599419,incorrect,False,-11.656452,-11.599419,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,17,9.550031,134,[6.0220947265625],[8.146190643310547],6611,[3.0373971462249756],[3.665255069732666],-7.582628,-10.567326,correct,True,-7.582628,-10.567326,correct,True,-7.582628,-10.567326,correct,True,10.92757,36008,[0.813106894493103],[-2.3200438022613525],27327,[1.0510648488998413],[-1.9312283992767334],-11.6700325,-11.432074,incorrect,False,-11.6700325,-11.432074,incorrect,False,-11.6700325,-11.432074,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,18,9.247446,6,[8.48857593536377],[-5.201550483703613],1644,[4.120197296142578],[-5.459708213806152],-5.1016374,-9.4700165,correct,True,-5.1016374,-9.4700165,correct,True,-5.1016374,-9.4700165,correct,True,10.9320965,36647,[0.5452123284339905],[0.08099381625652313],26425,[0.8237271904945374],[2.7239997386932373],-11.67227,-11.393755,incorrect,False,-11.67227,-11.393755,incorrect,False,-11.67227,-11.393755,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,19,9.570306,17,[6.126070022583008],[5.47064208984375],4772,[1.9421664476394653],[6.069500923156738],-6.0946984,-10.278603,correct,True,-6.0946984,-10.278603,correct,True,-6.0946984,-10.278603,correct,True,10.987726,38617,[0.5464896559715271],[1.0339027643203735],18203,[1.128762125968933],[4.056033611297607],-11.704857,-11.122583,incorrect,False,-11.704857,-11.122583,incorrect,False,-11.704857,-11.122583,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,20,8.96404,8,[7.439733028411865],[12.109135627746582],532,[3.841923713684082],[2.5369298458099365],-4.999517,-8.597326,correct,True,-4.999517,-8.597326,correct,True,-4.999517,-8.597326,correct,True,10.9332,50605,[0.7077600955963135],[-1.7100043296813965],11094,[1.9239157438278198],[-3.639713764190674],-12.048117,-10.831961,incorrect,False,-12.048117,-10.831961,incorrect,False,-12.048117,-10.831961,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,21,5.4515157,3,[11.060720443725586],[-0.061198145151138306],1077,[4.395946502685547],[3.1041817665100098],-3.3923395,-10.057114,correct,True,-3.3923395,-10.057114,correct,True,-3.3923395,-10.057114,correct,True,10.930129,44935,[0.5163975358009338],[5.951894283294678],12623,[1.5004931688308716],[6.345578193664551],-11.891113,-10.907019,incorrect,False,-11.891113,-10.907019,incorrect,False,-11.891113,-10.907019,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,22,4.5697036,2,[10.267325401306152],[19.286176681518555],111,[5.100392818450928],[2.8556501865386963],-2.9242654,-8.091198,correct,True,-2.9242654,-8.091198,correct,True,-2.9242654,-8.091198,correct,True,10.790258,50399,[1.2562888860702515],[-0.2675958275794983],16876,[2.2417855262756348],[1.343183994293213],-12.102607,-11.117109,incorrect,False,-12.102607,-11.117109,incorrect,False,-12.102607,-11.117109,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,23,1.4292452,3,[15.84794807434082],[4.586575984954834],125,[5.413220405578613],[5.566775321960449],-1.8389728,-12.273701,correct,True,-1.8389728,-12.273701,correct,True,-1.8389728,-12.273701,correct,True,10.85287,53235,[1.1916115283966064],[1.862319827079773],15838,[2.2947213649749756],[0.4168004095554352],-12.168304,-11.065194,incorrect,False,-12.168304,-11.065194,incorrect,False,-12.168304,-11.065194,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,24,0.9140365,1,[16.10954475402832],[3.862679958343506],35,[7.070426940917969],[-1.1457313299179077],-0.35578763,-9.394905,correct,True,-0.35578763,-9.394905,correct,True,-0.35578763,-9.394905,correct,True,10.845918,49256,[1.3265998363494873],[-3.1924355030059814],17672,[2.238868236541748],[-1.5761812925338745],-12.053299,-11.141031,incorrect,False,-12.053299,-11.141031,incorrect,False,-12.053299,-11.141031,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,25,0.42220646,1,[16.222808837890625],[1.980776071548462],26,[6.181502819061279],[-5.553070545196533],-0.104698695,-10.146005,correct,True,-0.104698695,-10.146005,correct,True,-0.104698695,-10.146005,correct,True,10.863371,54451,[0.576299786567688],[2.9204893112182617],17022,[1.6992143392562866],[2.426948308944702],-12.230009,-11.107094,incorrect,False,-12.230009,-11.107094,incorrect,False,-12.230009,-11.107094,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,26,0.29068512,1,[15.65398120880127],[0.7314435839653015],52,[3.973828077316284],[-0.6348649263381958],-0.06390571,-11.744059,correct,True,-0.06390571,-11.744059,correct,True,-0.06390571,-11.744059,correct,True,10.879644,60909,[0.865267276763916],[6.773557662963867],23323,[1.9098516702651978],[12.429067611694336],-12.38406,-11.339476,incorrect,False,-12.38406,-11.339476,incorrect,False,-12.38406,-11.339476,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,27,0.24249625,1,[14.806318283081055],[4.357664108276367],43,[3.5050418376922607],[-1.4782276153564453],-0.044642925,-11.345919,correct,True,-0.044642925,-11.345919,correct,True,-0.044642925,-11.345919,correct,True,10.797212,82003,[1.6649870872497559],[11.348830223083496],25588,[3.3636138439178467],[8.946660995483398],-13.159737,-11.46111,incorrect,False,-13.159737,-11.46111,incorrect,False,-13.159737,-11.46111,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,28,0.21123898,1,[15.155364990234375],[-14.117898941040039],39,[2.7693519592285156],[-11.38667106628418],-0.04186534,-12.427878,correct,True,-0.04186534,-12.427878,correct,True,-0.04186534,-12.427878,correct,True,10.617365,82815,[3.3588743209838867],[17.498991012573242],42504,[4.694912433624268],[17.30527114868164],-13.434204,-12.0981655,incorrect,False,-13.434204,-12.0981655,incorrect,False,-13.434204,-12.0981655,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,29,0.46359545,1,[9.348797798156738],[-10.617018699645996],47,[-1.2383474111557007],[-8.921619415283203],-0.10560226,-10.692747,correct,True,-0.10560226,-10.692747,correct,True,-0.10560226,-10.692747,correct,True,2.9718173,91413,[7.014240741729736],[7.130438804626465],66269,[8.281867027282715],[9.137516021728516],-16.213594,-14.945969,incorrect,False,-16.213594,-14.945969,incorrect,False,-16.213594,-14.945969,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,30,0.7297899,1,[4.367503643035889],[-7.285844326019287],32,[-4.317146301269531],[-8.318140029907227],-0.14356275,-8.828213,correct,True,-0.14356275,-8.828213,correct,True,-0.14356275,-8.828213,correct,True,0.38631347,93126,[9.439640998840332],[-14.158224105834961],58024,[11.375293731689453],[-14.694297790527344],-19.274565,-17.338911,incorrect,False,-19.274565,-17.338911,incorrect,False,-19.274565,-17.338911,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,31,1.2884002,1,[0.4794420599937439],,32,[-6.8565993309021],,-0.28415433,-7.620196,correct,True,-0.28415433,-7.620196,correct,True,-0.28415433,-7.620196,correct,True,5.721247,8998,[-9.655598640441895],,1148,[-7.2470550537109375],,-11.936452,-9.527908,incorrect,False,-11.936452,-9.527908,incorrect,False,-11.936452,-9.527908,incorrect,False,A
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,0,10.121987,6797,"[2.2433581352233887, 9.470115661621094]","[1.2181673049926758, 1.4213206768035889]",4380,[2.5992629528045654],[0.283175528049469],-7.9917974,-10.124052,correct,True,-15.983595,-10.124052,incorrect,False,-10.479957,-10.124052,incorrect,False,7.9987745,11992,"[3.1436660289764404, 9.3878755569458]","[1.0923583507537842, 1.2022863626480103]",14712,[2.918203830718994],[-1.7814812660217285],-8.573535,-11.712613,correct,True,-17.14707,-11.712613,incorrect,False,-11.48715,-11.712613,correct,True,A
