task,item_id,condition,exemplar,correct,incorrect,human_prop_correct,prefix,question,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect,control_entropy_first_token,control_rank_correct_first_token,control_logits_correct,control_logits_deltas_correct,control_rank_incorrect_first_token,control_logits_incorrect,control_logits_deltas_incorrect,control_mean_logprob_correct,control_mean_logprob_incorrect,control_mean_logprob_response,control_mean_logprob_response_isCorrect,control_sum_logprob_correct,control_sum_logprob_incorrect,control_sum_logprob_response,control_sum_logprob_response_isCorrect,control_first_logprob_correct,control_first_logprob_incorrect,control_first_logprob_response,control_first_logprob_response_isCorrect,control_model_input
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,6,7.2700644,5272,[-21.270158767700195],[-7.7114787101745605],526,[-17.97135353088379],[-6.312502384185791],-11.313475,-8.014669,incorrect,False,-11.313475,-8.014669,incorrect,False,-11.313475,-8.014669,incorrect,False,9.58946,19873,[-9.896889686584473],[-13.795391082763672],1350,[-8.001211166381836],[-11.375717163085938],-11.336536,-9.440857,incorrect,False,-11.336536,-9.440857,incorrect,False,-11.336536,-9.440857,incorrect,False,A
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,7,6.9911737,4866,[-20.365129470825195],[-6.059726715087891],533,[-17.12928009033203],[-13.71570110321045],-11.348595,-8.112745,incorrect,False,-11.348595,-8.112745,incorrect,False,-11.348595,-8.112745,incorrect,False,9.584631,20100,[-9.945165634155273],[-14.8687744140625],1356,[-8.042901992797852],[-13.173822402954102],-11.347887,-9.445623,incorrect,False,-11.347887,-9.445623,incorrect,False,-11.347887,-9.445623,incorrect,False,A
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,8,6.6035585,2135,[-19.708118438720703],[-6.729480743408203],591,[-17.827829360961914],[-13.442822456359863],-10.204376,-8.324087,incorrect,False,-10.204376,-8.324087,incorrect,False,-10.204376,-8.324087,incorrect,False,9.579954,20077,[-9.98232364654541],[-34.81208038330078],1360,[-8.081308364868164],[-31.323631286621094],-11.349565,-9.448549,incorrect,False,-11.349565,-9.448549,incorrect,False,-11.349565,-9.448549,incorrect,False,A
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,9,6.055524,654,[-18.913618087768555],[-16.837121963500977],439,[-18.42961311340332],[-21.27545738220215],-8.645868,-8.161863,incorrect,False,-8.645868,-8.161863,incorrect,False,-8.645868,-8.161863,incorrect,False,9.573556,20193,[-10.043612480163574],[-28.50812530517578],1375,[-8.138067245483398],[-26.676185607910156],-11.358063,-9.452518,incorrect,False,-11.358063,-9.452518,incorrect,False,-11.358063,-9.452518,incorrect,False,A
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,10,6.231393,94,[-20.184349060058594],[-26.485431671142578],152,[-20.71534538269043],[-30.19696617126465],-6.385683,-6.9166794,correct,True,-6.385683,-6.9166794,correct,True,-6.385683,-6.9166794,correct,True,9.568971,20325,[-10.090889930725098],[-29.414636611938477],1393,[-8.184561729431152],[-28.42281723022461],-11.366168,-9.45984,incorrect,False,-11.366168,-9.45984,incorrect,False,-11.366168,-9.45984,incorrect,False,A
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,11,5.9265785,91,[-23.082460403442383],[-4.258574485778809],291,[-24.397722244262695],[-6.113262176513672],-6.355283,-7.6705446,correct,True,-6.355283,-7.6705446,correct,True,-6.355283,-7.6705446,correct,True,9.561249,20310,[-10.143900871276855],[-21.002225875854492],1400,[-8.237593650817871],[-19.52288055419922],-11.369659,-9.463352,incorrect,False,-11.369659,-9.463352,incorrect,False,-11.369659,-9.463352,incorrect,False,A
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,12,4.9415135,40,[-21.320880889892578],[-15.048501014709473],155,[-23.061059951782227],[-12.474272727966309],-5.48722,-7.227399,correct,True,-5.48722,-7.227399,correct,True,-5.48722,-7.227399,correct,True,9.5561,20382,[-10.182334899902344],[-17.74786949157715],1407,[-8.274487495422363],[-16.143434524536133],-11.375797,-9.46795,incorrect,False,-11.375797,-9.46795,incorrect,False,-11.375797,-9.46795,incorrect,False,A
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,13,4.4001966,11,[-21.926517486572266],[-18.218814849853516],42,[-23.285541534423828],[-17.015865325927734],-4.4172277,-5.776252,correct,True,-4.4172277,-5.776252,correct,True,-4.4172277,-5.776252,correct,True,9.550548,20478,[-10.219270706176758],[-20.08242416381836],1414,[-8.309082984924316],[-18.61209487915039],-11.382099,-9.47191,incorrect,False,-11.382099,-9.47191,incorrect,False,-11.382099,-9.47191,incorrect,False,A
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,14,4.3272038,10,[-22.89920425415039],[-8.243260383605957],33,[-24.108251571655273],[-13.361120223999023],-4.0985446,-5.307592,correct,True,-4.0985446,-5.307592,correct,True,-4.0985446,-5.307592,correct,True,9.539886,20575,[-10.279420852661133],[-20.993518829345703],1424,[-8.366803169250488],[-19.723773956298828],-11.390344,-9.477726,incorrect,False,-11.390344,-9.477726,incorrect,False,-11.390344,-9.477726,incorrect,False,A
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,15,1.8927569,2,[-21.549837112426758],[2.8419880867004395],11,[-23.884326934814453],[-0.7746582627296448],-2.8906887,-5.2251787,correct,True,-2.8906887,-5.2251787,correct,True,-2.8906887,-5.2251787,correct,True,9.532171,20578,[-10.342395782470703],[-21.233375549316406],1429,[-8.428601264953613],[-19.804563522338867],-11.394146,-9.480351,incorrect,False,-11.394146,-9.480351,incorrect,False,-11.394146,-9.480351,incorrect,False,A
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,16,1.0691065,2,[-17.83168601989746],[-12.255486488342285],4,[-20.819002151489258],[-16.842025756835938],-1.5969805,-4.5842967,correct,True,-1.5969805,-4.5842967,correct,True,-1.5969805,-4.5842967,correct,True,9.521917,20691,[-10.402901649475098],[-23.758529663085938],1444,[-8.486560821533203],[-22.881969451904297],-11.402797,-9.486456,incorrect,False,-11.402797,-9.486456,incorrect,False,-11.402797,-9.486456,incorrect,False,A
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,17,0.83181053,2,[-17.533676147460938],[-11.288058280944824],4,[-21.217382431030273],[-11.686416625976562],-1.5358527,-5.2195587,correct,True,-1.5358527,-5.2195587,correct,True,-1.5358527,-5.2195587,correct,True,9.514011,20787,[-10.480984687805176],[-28.867843627929688],1460,[-8.564444541931152],[-27.667980194091797],-11.410583,-9.494042,incorrect,False,-11.410583,-9.494042,incorrect,False,-11.410583,-9.494042,incorrect,False,A
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,18,1.0533819,2,[-16.96382713317871],[-6.179037570953369],4,[-20.36174201965332],[-4.433364391326904],-1.2834681,-4.681383,correct,True,-1.2834681,-4.681383,correct,True,-1.2834681,-4.681383,correct,True,9.503645,20896,[-10.59972858428955],[-26.628923416137695],1471,[-8.679141998291016],[-25.902511596679688],-11.419426,-9.498839,incorrect,False,-11.419426,-9.498839,incorrect,False,-11.419426,-9.498839,incorrect,False,A
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,19,1.252515,2,[-15.197822570800781],[-46.84682846069336],4,[-17.796199798583984],[-50.847747802734375],-0.9042262,-3.5026035,correct,True,-0.9042262,-3.5026035,correct,True,-0.9042262,-3.5026035,correct,True,9.49434,20876,[-10.752108573913574],[-38.00171661376953],1472,[-8.827540397644043],[-36.75413513183594],-11.423843,-9.499275,incorrect,False,-11.423843,-9.499275,incorrect,False,-11.423843,-9.499275,incorrect,False,A
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,20,1.3868169,1,[-21.890544891357422],[-56.891876220703125],4,[-25.00359535217285],[-55.5957145690918],-0.9090505,-4.022101,correct,True,-0.9090505,-4.022101,correct,True,-0.9090505,-4.022101,correct,True,9.471619,20883,[-11.122722625732422],[-40.381103515625],1476,[-9.185043334960938],[-39.75547790527344],-11.436123,-9.498444,incorrect,False,-11.436123,-9.498444,incorrect,False,-11.436123,-9.498444,incorrect,False,A
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,21,1.9181418,1,[-31.70677947998047],[-96.7090072631836],4,[-33.8634147644043],[-95.37982940673828],-0.89226174,-3.048897,correct,True,-0.89226174,-3.048897,correct,True,-0.89226174,-3.048897,correct,True,9.453373,20791,[-11.764034271240234],[-10.111227035522461],1484,[-9.816640853881836],[-9.986392974853516],-11.444214,-9.49682,incorrect,False,-11.444214,-9.49682,incorrect,False,-11.444214,-9.49682,incorrect,False,A
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,22,3.6956153,1,[-54.45249557495117],[-130.004150390625],4,[-55.630619049072266],[-128.5159149169922],-1.4505088,-2.6286323,correct,True,-1.4505088,-2.6286323,correct,True,-1.4505088,-2.6286323,correct,True,9.248611,20035,[-15.154434204101562],[-10.43402099609375],1577,[-13.134469985961914],[-10.320459365844727],-11.532192,-9.512228,incorrect,False,-11.532192,-9.512228,incorrect,False,-11.532192,-9.512228,incorrect,False,A
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,23,5.16469,1,[-90.16085815429688],,8,[-90.91551208496094],,-2.7350225,-3.4896765,correct,True,-2.7350225,-3.4896765,correct,True,-2.7350225,-3.4896765,correct,True,7.2314835,13493,[-68.56705474853516],,2798,[-66.0636215209961],,-12.628733,-10.125299,incorrect,False,-12.628733,-10.125299,incorrect,False,-12.628733,-10.125299,incorrect,False,A
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,0,8.057566,41613,[-13.684263229370117],[-36.23746109008789],8245,[-10.019745826721191],[-34.12992858886719],-14.672788,-11.00827,incorrect,False,-14.672788,-11.00827,incorrect,False,-14.672788,-11.00827,incorrect,False,9.069691,21812,[-7.691274642944336],[-15.71253776550293],912,[-4.0926289558410645],[-15.531736373901367],-12.238705,-8.6400585,incorrect,False,-12.238705,-8.6400585,incorrect,False,-12.238705,-8.6400585,incorrect,False,A
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,1,6.387934,35230,[-16.962142944335938],[-10.462721824645996],6575,[-13.128754615783691],[-9.524808883666992],-15.140936,-11.307548,incorrect,False,-15.140936,-11.307548,incorrect,False,-15.140936,-11.307548,incorrect,False,8.74093,15349,[-9.710840225219727],[-9.664767265319824],1176,[-6.856836318969727],[-8.02813720703125],-11.773995,-8.9199915,incorrect,False,-11.773995,-8.9199915,incorrect,False,-11.773995,-8.9199915,incorrect,False,A
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,2,6.890359,24741,[-16.83250617980957],[-12.308274269104004],3062,[-13.126765251159668],[-14.758454322814941],-13.988394,-10.282653,incorrect,False,-13.988394,-10.282653,incorrect,False,-13.988394,-10.282653,incorrect,False,9.018006,11908,[-9.692721366882324],[-9.790630340576172],1040,[-7.575925827026367],[-8.012102127075195],-11.197499,-9.080704,incorrect,False,-11.197499,-9.080704,incorrect,False,-11.197499,-9.080704,incorrect,False,A
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,3,7.247846,11976,[-17.142906188964844],[-35.59577560424805],1604,[-14.104177474975586],[-30.688074111938477],-12.460516,-9.421787,incorrect,False,-12.460516,-9.421787,incorrect,False,-12.460516,-9.421787,incorrect,False,9.651174,19859,[-9.823616981506348],[-10.074889183044434],1330,[-7.952446937561035],[-8.103759765625],-11.307383,-9.436213,incorrect,False,-11.307383,-9.436213,incorrect,False,-11.307383,-9.436213,incorrect,False,A
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,4,7.3224745,10442,[-20.583999633789062],[-19.84630012512207],996,[-17.071964263916016],[-13.638361930847168],-12.406387,-8.894352,incorrect,False,-12.406387,-8.894352,incorrect,False,-12.406387,-8.894352,incorrect,False,9.602428,19693,[-9.84212875366211],[-10.379077911376953],1340,[-7.957013130187988],[-8.313952445983887],-11.322779,-9.437664,incorrect,False,-11.322779,-9.437664,incorrect,False,-11.322779,-9.437664,incorrect,False,A
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,5,7.3326273,11370,[-21.58964729309082],[-14.276284217834473],809,[-17.388540267944336],[-16.62492561340332],-12.77899,-8.577883,incorrect,False,-12.77899,-8.577883,incorrect,False,-12.77899,-8.577883,incorrect,False,9.597291,19808,[-9.864049911499023],[-11.285246849060059],1341,[-7.971562385559082],[-9.258960723876953],-11.329796,-9.437308,incorrect,False,-11.329796,-9.437308,incorrect,False,-11.329796,-9.437308,incorrect,False,A
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,6,7.236644,6213,[-21.607162475585938],[-10.083436012268066],558,[-18.047834396362305],[-8.10629653930664],-11.684736,-8.125408,incorrect,False,-11.684736,-8.125408,incorrect,False,-11.684736,-8.125408,incorrect,False,9.58946,19873,[-9.896889686584473],[-13.795391082763672],1350,[-8.001211166381836],[-11.375717163085938],-11.336536,-9.440857,incorrect,False,-11.336536,-9.440857,incorrect,False,-11.336536,-9.440857,incorrect,False,A
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,7,6.9895844,5732,[-20.98748016357422],[-7.785274028778076],529,[-17.423112869262695],[-16.185497283935547],-11.690338,-8.125971,incorrect,False,-11.690338,-8.125971,incorrect,False,-11.690338,-8.125971,incorrect,False,9.584631,20100,[-9.945165634155273],[-14.8687744140625],1356,[-8.042901992797852],[-13.173822402954102],-11.347887,-9.445623,incorrect,False,-11.347887,-9.445623,incorrect,False,-11.347887,-9.445623,incorrect,False,A
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,8,6.6324983,2549,[-20.62162208557129],[-6.389894962310791],630,[-18.525604248046875],[-10.069241523742676],-10.486163,-8.390145,incorrect,False,-10.486163,-8.390145,incorrect,False,-10.486163,-8.390145,incorrect,False,9.579954,20077,[-9.98232364654541],[-34.81208038330078],1360,[-8.081308364868164],[-31.323631286621094],-11.349565,-9.448549,incorrect,False,-11.349565,-9.448549,incorrect,False,-11.349565,-9.448549,incorrect,False,A
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,9,6.0237737,889,[-19.64845848083496],[-18.586811065673828],355,[-18.46905517578125],[-23.472835540771484],-9.13901,-7.959607,incorrect,False,-9.13901,-7.959607,incorrect,False,-9.13901,-7.959607,incorrect,False,9.573556,20193,[-10.043612480163574],[-28.50812530517578],1375,[-8.138067245483398],[-26.676185607910156],-11.358063,-9.452518,incorrect,False,-11.358063,-9.452518,incorrect,False,-11.358063,-9.452518,incorrect,False,A
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,10,6.106317,182,[-21.280881881713867],[-30.50725746154785],169,[-21.198312759399414],[-34.756160736083984],-7.1105537,-7.0279846,incorrect,False,-7.1105537,-7.0279846,incorrect,False,-7.1105537,-7.0279846,incorrect,False,9.568971,20325,[-10.090889930725098],[-29.414636611938477],1393,[-8.184561729431152],[-28.42281723022461],-11.366168,-9.45984,incorrect,False,-11.366168,-9.45984,incorrect,False,-11.366168,-9.45984,incorrect,False,A
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,11,5.7612934,184,[-24.85321617126465],[-3.6731231212615967],352,[-25.648595809936523],[-3.411176919937134],-7.2281322,-8.023512,correct,True,-7.2281322,-8.023512,correct,True,-7.2281322,-8.023512,correct,True,9.561249,20310,[-10.143900871276855],[-21.002225875854492],1400,[-8.237593650817871],[-19.52288055419922],-11.369659,-9.463352,incorrect,False,-11.369659,-9.463352,incorrect,False,-11.369659,-9.463352,incorrect,False,A
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,12,4.913532,77,[-22.69353485107422],[-12.45602798461914],142,[-23.52747344970703],[-11.820090293884277],-6.3170357,-7.1509743,correct,True,-6.3170357,-7.1509743,correct,True,-6.3170357,-7.1509743,correct,True,9.5561,20382,[-10.182334899902344],[-17.74786949157715],1407,[-8.274487495422363],[-16.143434524536133],-11.375797,-9.46795,incorrect,False,-11.375797,-9.46795,incorrect,False,-11.375797,-9.46795,incorrect,False,A
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,13,4.6810265,21,[-22.865182876586914],[-17.209325790405273],55,[-23.70479965209961],[-15.6215238571167],-5.0171313,-5.856748,correct,True,-5.0171313,-5.856748,correct,True,-5.0171313,-5.856748,correct,True,9.550548,20478,[-10.219270706176758],[-20.08242416381836],1414,[-8.309082984924316],[-18.61209487915039],-11.382099,-9.47191,incorrect,False,-11.382099,-9.47191,incorrect,False,-11.382099,-9.47191,incorrect,False,A
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,14,4.882718,23,[-23.597900390625],[-6.506606578826904],43,[-24.253562927246094],[-5.712630271911621],-4.808969,-5.4646316,correct,True,-4.808969,-5.4646316,correct,True,-4.808969,-5.4646316,correct,True,9.539886,20575,[-10.279420852661133],[-20.993518829345703],1424,[-8.366803169250488],[-19.723773956298828],-11.390344,-9.477726,incorrect,False,-11.390344,-9.477726,incorrect,False,-11.390344,-9.477726,incorrect,False,A
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,15,3.2149236,3,[-21.69393539428711],[1.4895429611206055],5,[-22.245216369628906],[2.7678372859954834],-2.875789,-3.42707,correct,True,-2.875789,-3.42707,correct,True,-2.875789,-3.42707,correct,True,9.532171,20578,[-10.342395782470703],[-21.233375549316406],1429,[-8.428601264953613],[-19.804563522338867],-11.394146,-9.480351,incorrect,False,-11.394146,-9.480351,incorrect,False,-11.394146,-9.480351,incorrect,False,A
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,16,1.9565609,3,[-18.444242477416992],[-9.175508499145508],4,[-18.793777465820312],[-8.094616889953613],-2.0828643,-2.4323993,correct,True,-2.0828643,-2.4323993,correct,True,-2.0828643,-2.4323993,correct,True,9.521917,20691,[-10.402901649475098],[-23.758529663085938],1444,[-8.486560821533203],[-22.881969451904297],-11.402797,-9.486456,incorrect,False,-11.402797,-9.486456,incorrect,False,-11.402797,-9.486456,incorrect,False,A
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,17,1.686092,3,[-17.39488410949707],[-13.054864883422852],4,[-17.573820114135742],[-12.490391731262207],-1.9333441,-2.1122801,correct,True,-1.9333441,-2.1122801,correct,True,-1.9333441,-2.1122801,correct,True,9.514011,20787,[-10.480984687805176],[-28.867843627929688],1460,[-8.564444541931152],[-27.667980194091797],-11.410583,-9.494042,incorrect,False,-11.410583,-9.494042,incorrect,False,-11.410583,-9.494042,incorrect,False,A
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,18,1.4816943,3,[-17.09487533569336],[-16.862926483154297],4,[-17.208425521850586],[-13.908129692077637],-2.0865421,-2.2000923,correct,True,-2.0865421,-2.2000923,correct,True,-2.0865421,-2.2000923,correct,True,9.503645,20896,[-10.59972858428955],[-26.628923416137695],1471,[-8.679141998291016],[-25.902511596679688],-11.419426,-9.498839,incorrect,False,-11.419426,-9.498839,incorrect,False,-11.419426,-9.498839,incorrect,False,A
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,19,1.4400897,3,[-17.513097763061523],[-55.76210021972656],2,[-17.120046615600586],[-56.1135368347168],-2.0875244,-1.6944734,incorrect,False,-2.0875244,-1.6944734,incorrect,False,-2.0875244,-1.6944734,incorrect,False,9.49434,20876,[-10.752108573913574],[-38.00171661376953],1472,[-8.827540397644043],[-36.75413513183594],-11.423843,-9.499275,incorrect,False,-11.423843,-9.499275,incorrect,False,-11.423843,-9.499275,incorrect,False,A
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,20,1.1189647,3,[-24.3731632232666],[-59.19089126586914],2,[-24.137849807739258],[-57.74373245239258],-2.530529,-2.2952156,incorrect,False,-2.530529,-2.2952156,incorrect,False,-2.530529,-2.2952156,incorrect,False,9.471619,20883,[-11.122722625732422],[-40.381103515625],1476,[-9.185043334960938],[-39.75547790527344],-11.436123,-9.498444,incorrect,False,-11.436123,-9.498444,incorrect,False,-11.436123,-9.498444,incorrect,False,A
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,21,2.0249863,3,[-35.41200637817383],[-92.48712921142578],2,[-34.852256774902344],[-92.03287506103516],-2.048902,-1.4891524,incorrect,False,-2.048902,-1.4891524,incorrect,False,-2.048902,-1.4891524,incorrect,False,9.453373,20791,[-11.764034271240234],[-10.111227035522461],1484,[-9.816640853881836],[-9.986392974853516],-11.444214,-9.49682,incorrect,False,-11.444214,-9.49682,incorrect,False,-11.444214,-9.49682,incorrect,False,A
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,22,3.390374,3,[-55.10132598876953],[-137.16404724121094],1,[-54.595375061035156],[-137.37863159179688],-2.115795,-1.609844,incorrect,False,-2.115795,-1.609844,incorrect,False,-2.115795,-1.609844,incorrect,False,9.248611,20035,[-15.154434204101562],[-10.43402099609375],1577,[-13.134469985961914],[-10.320459365844727],-11.532192,-9.512228,incorrect,False,-11.532192,-9.512228,incorrect,False,-11.532192,-9.512228,incorrect,False,A
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,23,5.180683,3,[-90.30341339111328],,2,[-90.12366485595703],,-2.6019206,-2.422172,incorrect,False,-2.6019206,-2.422172,incorrect,False,-2.6019206,-2.422172,incorrect,False,7.2314835,13493,[-68.56705474853516],,2798,[-66.0636215209961],,-12.628733,-10.125299,incorrect,False,-12.628733,-10.125299,incorrect,False,-12.628733,-10.125299,incorrect,False,A
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,0,8.100697,38301,"[-13.021401405334473, 5.838746070861816]","[-44.10600280761719, -5.661326885223389]",43167,[-13.746399879455566],[-39.932308197021484],-7.7921557,-14.921061,correct,True,-15.5843115,-14.921061,incorrect,False,-14.196062,-14.921061,correct,True,9.070539,18653,"[-6.207941055297852, 4.555251598358154]","[-19.748886108398438, -16.24440574645996]",23911,[-6.7088165283203125],[-18.922195434570312],-6.861681,-12.466907,correct,True,-13.723362,-12.466907,incorrect,False,-11.966032,-12.466907,correct,True,An
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,1,6.52355,35943,"[-17.200836181640625, 6.125784397125244]","[-17.239898681640625, -0.45347511768341064]",37120,[-17.37484359741211],[-9.505986213684082],-7.9352136,-15.430724,correct,True,-15.870427,-15.430724,incorrect,False,-15.256717,-15.430724,correct,True,8.489664,24025,"[-9.102802276611328, 2.753836154937744]","[-9.716302871704102, -2.297856569290161]",26202,[-9.301066398620605],[-10.346491813659668],-7.2329283,-13.061631,correct,True,-14.465857,-13.061631,incorrect,False,-12.863367,-13.061631,correct,True,An
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,2,6.91023,33718,"[-18.132888793945312, 6.065781116485596]","[-14.416461944580078, -11.421945571899414]",25903,[-17.065223693847656],[-10.782563209533691],-7.8589206,-14.237212,correct,True,-15.717841,-14.237212,incorrect,False,-15.304877,-14.237212,incorrect,False,8.875684,15602,"[-9.5011625289917, 2.6598961353302]","[-8.993741989135742, -16.250459671020508]",22876,[-9.966148376464844],[-9.7572660446167],-6.644783,-12.039007,correct,True,-13.289566,-12.039007,incorrect,False,-11.574021,-12.039007,correct,True,An
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,3,7.1014905,23416,"[-19.032987594604492, 4.913683891296387]","[-28.11404037475586, -20.80607032775879]",12704,[-17.30899429321289],[-34.63384246826172],-7.376449,-12.698887,correct,True,-14.752898,-12.698887,incorrect,False,-14.42288,-12.698887,incorrect,False,9.657362,6886,"[-9.075543403625488, 0.2625483572483063]","[-9.521932601928711, -17.131832122802734]",21485,[-9.821210861206055],[-10.168050765991211],-6.2792616,-11.371997,correct,True,-12.558523,-11.371997,incorrect,False,-10.626329,-11.371997,correct,True,An
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,4,7.360141,16944,"[-21.611223220825195, 2.891206979751587]","[-14.893209457397461, -38.25100326538086]",12621,[-20.81712532043457],[-15.210325241088867],-6.962261,-12.784816,correct,True,-13.924522,-12.784816,incorrect,False,-13.578914,-12.784816,incorrect,False,9.602334,6865,"[-9.099896430969238, -0.9988289475440979]","[-9.49743366241455, -21.044836044311523]",21181,[-9.845946311950684],[-10.265241622924805],-6.1947975,-11.3860855,correct,True,-12.389595,-11.3860855,incorrect,False,-10.640036,-11.3860855,correct,True,An
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,5,7.278547,16220,"[-21.905790328979492, -0.10432194173336029]","[-20.414371490478516, -36.48289489746094]",12332,[-21.16252326965332],[-11.021668434143066],-7.124429,-13.018994,correct,True,-14.248858,-13.018994,incorrect,False,-13.762261,-13.018994,incorrect,False,9.594726,6848,"[-9.11471176147461, -2.0274953842163086]","[-10.721277236938477, -11.961904525756836]",21152,[-9.861589431762695],[-11.371479034423828],-6.401147,-11.387814,correct,True,-12.802294,-11.387814,incorrect,False,-10.640936,-11.387814,correct,True,An
