task,item_id,entity_type,entity,condition,correct,incorrect,question,prefix,population_correct,population_incorrect,population_ratio,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect
capitals-recall,5,country,Morrocco,has_competitor,Rabat,Marrakesh,What is the capital of Morrocco?,The capital of Morrocco is,2.02,1.085,0.5371287129,The capital of Morrocco is,33,5.6256523,1615,"[4.5144805908203125, 6.010066032409668]","[10.351608276367188, 0.5526803731918335]",408,"[6.064062118530273, 12.470232009887695, 12.179292678833008]","[21.246370315551758, 16.164552688598633, 7.955935478210449]",-10.29966,-6.50497,incorrect,False,-20.59932,-19.51491,incorrect,False,-10.37717,-8.82759,incorrect,False
capitals-recall,5,country,Morrocco,has_competitor,Rabat,Marrakesh,What is the capital of Morrocco?,The capital of Morrocco is,2.02,1.085,0.5371287129,The capital of Morrocco is,34,1.5066671,123,"[8.726786613464355, 5.5312581062316895]","[20.25370216369629, 14.106374740600586]",11,"[15.265131950378418, 15.535443305969238, 13.493254661560059]","[15.763300895690918, 10.659875869750977, 36.14939498901367]",-12.560948,-4.3936634,incorrect,False,-25.121897,-13.18099,incorrect,False,-12.642133,-6.1037827,incorrect,False
capitals-recall,5,country,Morrocco,has_competitor,Rabat,Marrakesh,What is the capital of Morrocco?,The capital of Morrocco is,2.02,1.085,0.5371287129,The capital of Morrocco is,35,0.8477189,19,"[16.092344284057617, 8.995426177978516]","[14.970048904418945, 16.525222778320312]",6,"[20.013246536254883, 16.987852096557617, 22.098529815673828]","[2.5787229537963867, 15.957021713256836, 27.47402572631836]",-8.875526,-2.4648407,incorrect,False,-17.751053,-7.394522,incorrect,False,-10.206305,-6.28539,incorrect,False
capitals-recall,5,country,Morrocco,has_competitor,Rabat,Marrakesh,What is the capital of Morrocco?,The capital of Morrocco is,2.02,1.085,0.5371287129,The capital of Morrocco is,36,0.9603211,3,"[21.183238983154297, 13.395045280456543]","[9.779488563537598, 10.994688987731934]",8,"[18.696819305419922, 19.899850845336914, 28.54829216003418]","[1.7089033126831055, 18.513568878173828, 14.280071258544922]",-3.4521313,-1.9759436,incorrect,False,-6.9042625,-5.9278307,incorrect,False,-3.376478,-5.8629026,correct,True
capitals-recall,5,country,Morrocco,has_competitor,Rabat,Marrakesh,What is the capital of Morrocco?,The capital of Morrocco is,2.02,1.085,0.5371287129,The capital of Morrocco is,37,1.0375881,1,"[21.93740463256836, 15.213926315307617]","[-7.0537800788879395, 7.404634952545166]",5,"[16.522480010986328, 22.939319610595703, 29.891845703125]","[-21.354028701782227, -9.789318084716797, -0.5661603212356567]",-0.7218124,-1.961947,correct,True,-1.4436249,-5.885841,correct,True,-0.46742263,-5.8823304,correct,True
capitals-recall,5,country,Morrocco,has_competitor,Rabat,Marrakesh,What is the capital of Morrocco?,The capital of Morrocco is,2.02,1.085,0.5371287129,The capital of Morrocco is,38,0.0070802206,1,"[14.220739364624023, 17.78723907470703]","[-9.194323539733887, -13.307605743408203]",9,"[1.5060245990753174, 16.84501838684082, 25.453197479248047]","[-8.870738983154297, -15.75061321258545, -22.96642303466797]",-0.00067955756,-4.2388425,correct,True,-0.0013591151,-12.716528,correct,True,-0.0007497837,-12.715454,correct,True
capitals-recall,5,country,Morrocco,has_competitor,Rabat,Marrakesh,What is the capital of Morrocco?,The capital of Morrocco is,2.02,1.085,0.5371287129,The capital of Morrocco is,39,0.9076028,1,"[1.0650405883789062, 0.941520631313324]",,15,"[-5.290596961975098, 0.03279503062367439, -0.3349147439002991]",,-0.082024075,-2.17464,correct,True,-0.16404815,-6.5239196,correct,True,-0.15984166,-6.515482,correct,True
capitals-recall,6,country,New Zealand,has_competitor,Wellington,Auckland,What is the capital of New Zealand?,The capital of New Zealand is,0.428,1.711,3.997663551,The capital of New Zealand is,0,7.612318,129874,[-6.407871723175049],[-1.4003528356552124],51388,[0.2485218644142151],[-1.2369948625564575],-20.714691,-14.058296,incorrect,False,-20.714691,-14.058296,incorrect,False,-20.714691,-14.058296,incorrect,False
capitals-recall,6,country,New Zealand,has_competitor,Wellington,Auckland,What is the capital of New Zealand?,The capital of New Zealand is,0.428,1.711,3.997663551,The capital of New Zealand is,1,7.8688383,127376,[-6.002222537994385],[-0.3370969295501709],62880,[-0.5519979000091553],[2.725440263748169],-20.756096,-15.30587,incorrect,False,-20.756096,-15.30587,incorrect,False,-20.756096,-15.30587,incorrect,False
capitals-recall,6,country,New Zealand,has_competitor,Wellington,Auckland,What is the capital of New Zealand?,The capital of New Zealand is,0.428,1.711,3.997663551,The capital of New Zealand is,2,7.276028,120242,[-4.529866695404053],[-0.08553475141525269],34465,[1.2728148698806763],[5.358966827392578],-20.308533,-14.50585,incorrect,False,-20.308533,-14.50585,incorrect,False,-20.308533,-14.50585,incorrect,False
capitals-recall,6,country,New Zealand,has_competitor,Wellington,Auckland,What is the capital of New Zealand?,The capital of New Zealand is,0.428,1.711,3.997663551,The capital of New Zealand is,3,4.918287,92551,[-2.8947880268096924],[5.360439300537109],3660,[4.486608028411865],[3.1851279735565186],-18.989954,-11.608559,incorrect,False,-18.989954,-11.608559,incorrect,False,-18.989954,-11.608559,incorrect,False
capitals-recall,6,country,New Zealand,has_competitor,Wellington,Auckland,What is the capital of New Zealand?,The capital of New Zealand is,0.428,1.711,3.997663551,The capital of New Zealand is,4,5.811661,46840,[0.2042439877986908],[1.5597169399261475],2041,[5.768606185913086],[-2.15328311920166],-16.024767,-10.460404,incorrect,False,-16.024767,-10.460404,incorrect,False,-16.024767,-10.460404,incorrect,False
capitals-recall,6,country,New Zealand,has_competitor,Wellington,Auckland,What is the capital of New Zealand?,The capital of New Zealand is,0.428,1.711,3.997663551,The capital of New Zealand is,5,6.735902,43733,[1.0312126874923706],[-0.778334379196167],8791,[4.222323417663574],[1.7934106588363647],-15.342838,-12.151728,incorrect,False,-15.342838,-12.151728,incorrect,False,-15.342838,-12.151728,incorrect,False
capitals-recall,6,country,New Zealand,has_competitor,Wellington,Auckland,What is the capital of New Zealand?,The capital of New Zealand is,0.428,1.711,3.997663551,The capital of New Zealand is,6,6.755072,47887,[0.5541477799415588],[-8.42901611328125],5468,[4.702242851257324],[-8.420970916748047],-15.521145,-11.373049,incorrect,False,-15.521145,-11.373049,incorrect,False,-15.521145,-11.373049,incorrect,False
capitals-recall,6,country,New Zealand,has_competitor,Wellington,Auckland,What is the capital of New Zealand?,The capital of New Zealand is,0.428,1.711,3.997663551,The capital of New Zealand is,7,6.14871,98811,[-2.944061040878296],[1.1922123432159424],30706,[1.124437689781189],[5.5926194190979],-18.660212,-14.591714,incorrect,False,-18.660212,-14.591714,incorrect,False,-18.660212,-14.591714,incorrect,False
capitals-recall,6,country,New Zealand,has_competitor,Wellington,Auckland,What is the capital of New Zealand?,The capital of New Zealand is,0.428,1.711,3.997663551,The capital of New Zealand is,8,7.309787,94028,[-2.1443986892700195],[-2.1740691661834717],11709,[3.2491419315338135],[-2.1226353645324707],-17.71961,-12.326069,incorrect,False,-17.71961,-12.326069,incorrect,False,-17.71961,-12.326069,incorrect,False
capitals-recall,6,country,New Zealand,has_competitor,Wellington,Auckland,What is the capital of New Zealand?,The capital of New Zealand is,0.428,1.711,3.997663551,The capital of New Zealand is,9,7.2772694,104752,[-2.7224342823028564],[8.443337440490723],18382,[2.633795738220215],[-1.023963212966919],-18.475117,-13.118887,incorrect,False,-18.475117,-13.118887,incorrect,False,-18.475117,-13.118887,incorrect,False
capitals-recall,6,country,New Zealand,has_competitor,Wellington,Auckland,What is the capital of New Zealand?,The capital of New Zealand is,0.428,1.711,3.997663551,The capital of New Zealand is,10,7.451726,73005,[-0.4154402017593384],[4.141186714172363],24546,[2.361675500869751],[2.3687050342559814],-16.395546,-13.61843,incorrect,False,-16.395546,-13.61843,incorrect,False,-16.395546,-13.61843,incorrect,False
capitals-recall,6,country,New Zealand,has_competitor,Wellington,Auckland,What is the capital of New Zealand?,The capital of New Zealand is,0.428,1.711,3.997663551,The capital of New Zealand is,11,7.432782,55654,[0.6063243746757507],[2.334000587463379],18594,[2.9259896278381348],[-2.165593147277832],-15.40366,-13.083995,incorrect,False,-15.40366,-13.083995,incorrect,False,-15.40366,-13.083995,incorrect,False
capitals-recall,6,country,New Zealand,has_competitor,Wellington,Auckland,What is the capital of New Zealand?,The capital of New Zealand is,0.428,1.711,3.997663551,The capital of New Zealand is,12,6.7121115,44635,[1.3339935541152954],[-6.396823406219482],27365,[2.4866089820861816],[-1.3311936855316162],-15.222059,-14.069445,incorrect,False,-15.222059,-14.069445,incorrect,False,-15.222059,-14.069445,incorrect,False
capitals-recall,6,country,New Zealand,has_competitor,Wellington,Auckland,What is the capital of New Zealand?,The capital of New Zealand is,0.428,1.711,3.997663551,The capital of New Zealand is,13,6.987909,69215,[-0.166016086935997],[-5.091233253479004],28509,[2.1157381534576416],[0.08545900136232376],-16.297764,-14.01601,incorrect,False,-16.297764,-14.01601,incorrect,False,-16.297764,-14.01601,incorrect,False
capitals-recall,6,country,New Zealand,has_competitor,Wellington,Auckland,What is the capital of New Zealand?,The capital of New Zealand is,0.428,1.711,3.997663551,The capital of New Zealand is,14,7.2473483,86729,[-1.4280345439910889],[3.9995028972625732],25440,[1.98353111743927],[2.2592592239379883],-17.013945,-13.602379,incorrect,False,-17.013945,-13.602379,incorrect,False,-17.013945,-13.602379,incorrect,False
capitals-recall,6,country,New Zealand,has_competitor,Wellington,Auckland,What is the capital of New Zealand?,The capital of New Zealand is,0.428,1.711,3.997663551,The capital of New Zealand is,15,7.617626,72522,[-0.6061075925827026],[-0.5341899394989014],20563,[2.4007773399353027],[2.9474666118621826],-16.112213,-13.105329,incorrect,False,-16.112213,-13.105329,incorrect,False,-16.112213,-13.105329,incorrect,False
capitals-recall,6,country,New Zealand,has_competitor,Wellington,Auckland,What is the capital of New Zealand?,The capital of New Zealand is,0.428,1.711,3.997663551,The capital of New Zealand is,16,7.458765,67719,[-0.6922340989112854],[1.6989338397979736],12049,[2.918555498123169],[0.5864999294281006],-15.810871,-12.200082,incorrect,False,-15.810871,-12.200082,incorrect,False,-15.810871,-12.200082,incorrect,False
capitals-recall,6,country,New Zealand,has_competitor,Wellington,Auckland,What is the capital of New Zealand?,The capital of New Zealand is,0.428,1.711,3.997663551,The capital of New Zealand is,17,7.5228615,71131,[-0.40269339084625244],[-3.46602201461792],14785,[3.0006494522094727],[-1.927932858467102],-15.858513,-12.45517,incorrect,False,-15.858513,-12.45517,incorrect,False,-15.858513,-12.45517,incorrect,False
capitals-recall,6,country,New Zealand,has_competitor,Wellington,Auckland,What is the capital of New Zealand?,The capital of New Zealand is,0.428,1.711,3.997663551,The capital of New Zealand is,18,7.8079095,88697,[-1.18911612033844],[5.927659034729004],22262,[2.282330274581909],[8.599931716918945],-16.399113,-12.927667,incorrect,False,-16.399113,-12.927667,incorrect,False,-16.399113,-12.927667,incorrect,False
capitals-recall,6,country,New Zealand,has_competitor,Wellington,Auckland,What is the capital of New Zealand?,The capital of New Zealand is,0.428,1.711,3.997663551,The capital of New Zealand is,19,7.8829494,74134,[-0.2521376311779022],[0.6356656551361084],10577,[3.6499083042144775],[1.5913714170455933],-15.676071,-11.774027,incorrect,False,-15.676071,-11.774027,incorrect,False,-15.676071,-11.774027,incorrect,False
capitals-recall,6,country,New Zealand,has_competitor,Wellington,Auckland,What is the capital of New Zealand?,The capital of New Zealand is,0.428,1.711,3.997663551,The capital of New Zealand is,20,8.12461,68969,[-0.0956973060965538],[6.768899917602539],9659,[3.808865785598755],[6.050799369812012],-15.473807,-11.569244,incorrect,False,-15.473807,-11.569244,incorrect,False,-15.473807,-11.569244,incorrect,False
capitals-recall,6,country,New Zealand,has_competitor,Wellington,Auckland,What is the capital of New Zealand?,The capital of New Zealand is,0.428,1.711,3.997663551,The capital of New Zealand is,21,8.049084,54938,[1.0252327919006348],[-1.1310166120529175],6443,[4.794064521789551],[4.532110214233398],-14.848408,-11.0795765,incorrect,False,-14.848408,-11.0795765,incorrect,False,-14.848408,-11.0795765,incorrect,False
capitals-recall,6,country,New Zealand,has_competitor,Wellington,Auckland,What is the capital of New Zealand?,The capital of New Zealand is,0.428,1.711,3.997663551,The capital of New Zealand is,22,8.042386,66100,[0.7025008201599121],[11.883927345275879],3596,[5.567819118499756],[15.884064674377441],-15.215393,-10.350075,incorrect,False,-15.215393,-10.350075,incorrect,False,-15.215393,-10.350075,incorrect,False
capitals-recall,6,country,New Zealand,has_competitor,Wellington,Auckland,What is the capital of New Zealand?,The capital of New Zealand is,0.428,1.711,3.997663551,The capital of New Zealand is,23,7.9412293,25036,[2.7683074474334717],[11.34018325805664],271,[8.240361213684082],[12.73142147064209],-13.1531315,-7.681078,incorrect,False,-13.1531315,-7.681078,incorrect,False,-13.1531315,-7.681078,incorrect,False
capitals-recall,6,country,New Zealand,has_competitor,Wellington,Auckland,What is the capital of New Zealand?,The capital of New Zealand is,0.428,1.711,3.997663551,The capital of New Zealand is,24,8.0063505,5210,[5.203994274139404],[2.511435031890869],20,[10.456278800964355],[0.23345652222633362],-10.801266,-5.5489807,incorrect,False,-10.801266,-5.5489807,incorrect,False,-10.801266,-5.5489807,incorrect,False
capitals-recall,6,country,New Zealand,has_competitor,Wellington,Auckland,What is the capital of New Zealand?,The capital of New Zealand is,0.428,1.711,3.997663551,The capital of New Zealand is,25,8.101802,3366,[5.410726070404053],[0.05031327158212662],20,[10.19129753112793],[1.1001410484313965],-10.264618,-5.484047,incorrect,False,-10.264618,-5.484047,incorrect,False,-10.264618,-5.484047,incorrect,False
capitals-recall,6,country,New Zealand,has_competitor,Wellington,Auckland,What is the capital of New Zealand?,The capital of New Zealand is,0.428,1.711,3.997663551,The capital of New Zealand is,26,8.284165,4891,[5.07094144821167],[6.623720169067383],32,[9.74018383026123],[3.3669276237487793],-10.625137,-5.9558954,incorrect,False,-10.625137,-5.9558954,incorrect,False,-10.625137,-5.9558954,incorrect,False
capitals-recall,6,country,New Zealand,has_competitor,Wellington,Auckland,What is the capital of New Zealand?,The capital of New Zealand is,0.428,1.711,3.997663551,The capital of New Zealand is,27,8.144702,2640,[5.832589626312256],[0.4901149570941925],28,[9.960430145263672],[-5.340260982513428],-9.961426,-5.833585,incorrect,False,-9.961426,-5.833585,incorrect,False,-9.961426,-5.833585,incorrect,False
capitals-recall,6,country,New Zealand,has_competitor,Wellington,Auckland,What is the capital of New Zealand?,The capital of New Zealand is,0.428,1.711,3.997663551,The capital of New Zealand is,28,8.137506,2540,[5.643434524536133],[4.848288536071777],130,[8.542510032653809],[3.1519787311553955],-9.9569435,-7.057868,incorrect,False,-9.9569435,-7.057868,incorrect,False,-9.9569435,-7.057868,incorrect,False
capitals-recall,6,country,New Zealand,has_competitor,Wellington,Auckland,What is the capital of New Zealand?,The capital of New Zealand is,0.428,1.711,3.997663551,The capital of New Zealand is,29,8.064506,1310,[6.226382255554199],[-0.29571297764778137],79,[8.86934757232666],[4.590019702911377],-9.276448,-6.633483,incorrect,False,-9.276448,-6.633483,incorrect,False,-9.276448,-6.633483,incorrect,False
capitals-recall,6,country,New Zealand,has_competitor,Wellington,Auckland,What is the capital of New Zealand?,The capital of New Zealand is,0.428,1.711,3.997663551,The capital of New Zealand is,30,7.8040824,1712,[5.8669891357421875],[7.178906440734863],48,[9.326896667480469],[3.799178123474121],-9.641162,-6.1812544,incorrect,False,-9.641162,-6.1812544,incorrect,False,-9.641162,-6.1812544,incorrect,False
capitals-recall,6,country,New Zealand,has_competitor,Wellington,Auckland,What is the capital of New Zealand?,The capital of New Zealand is,0.428,1.711,3.997663551,The capital of New Zealand is,31,7.482403,554,[6.965508937835693],[11.73068618774414],30,[9.91334056854248],[10.634777069091797],-8.558538,-5.6107063,incorrect,False,-8.558538,-5.6107063,incorrect,False,-8.558538,-5.6107063,incorrect,False
capitals-recall,6,country,New Zealand,has_competitor,Wellington,Auckland,What is the capital of New Zealand?,The capital of New Zealand is,0.428,1.711,3.997663551,The capital of New Zealand is,32,7.015209,50,[9.720728874206543],[9.982240676879883],1,[12.344048500061035],[0.8582709431648254],-5.9175615,-3.294242,incorrect,False,-5.9175615,-3.294242,incorrect,False,-5.9175615,-3.294242,incorrect,False
capitals-recall,6,country,New Zealand,has_competitor,Wellington,Auckland,What is the capital of New Zealand?,The capital of New Zealand is,0.428,1.711,3.997663551,The capital of New Zealand is,33,1.5609071,10,[12.23745346069336],[22.71137046813965],16,[11.60869026184082],[21.508535385131836],-5.2647743,-5.8935375,correct,True,-5.2647743,-5.8935375,correct,True,-5.2647743,-5.8935375,correct,True
capitals-recall,6,country,New Zealand,has_competitor,Wellington,Auckland,What is the capital of New Zealand?,The capital of New Zealand is,0.428,1.711,3.997663551,The capital of New Zealand is,34,1.376363,3,[19.77933692932129],[33.43931198120117],5,[18.748510360717773],[33.74314498901367],-2.6401234,-3.67095,correct,True,-2.6401234,-3.67095,correct,True,-2.6401234,-3.67095,correct,True
capitals-recall,6,country,New Zealand,has_competitor,Wellington,Auckland,What is the capital of New Zealand?,The capital of New Zealand is,0.428,1.711,3.997663551,The capital of New Zealand is,35,0.70107424,1,[32.541812896728516],[0.5040148496627808],2,[31.791227340698242],[-5.578812599182129],-0.40067518,-1.1512607,correct,True,-0.40067518,-1.1512607,correct,True,-0.40067518,-1.1512607,correct,True
capitals-recall,6,country,New Zealand,has_competitor,Wellington,Auckland,What is the capital of New Zealand?,The capital of New Zealand is,0.428,1.711,3.997663551,The capital of New Zealand is,36,0.23567133,1,[29.602067947387695],[6.205930233001709],2,[26.478736877441406],[-3.6653778553009033],-0.052726485,-3.1760576,correct,True,-0.052726485,-3.1760576,correct,True,-0.052726485,-3.1760576,correct,True
capitals-recall,6,country,New Zealand,has_competitor,Wellington,Auckland,What is the capital of New Zealand?,The capital of New Zealand is,0.428,1.711,3.997663551,The capital of New Zealand is,37,0.022717012,1,[27.761600494384766],[-21.615942001342773],2,[21.295392990112305],[-27.688339233398438],-0.0029148257,-6.4691224,correct,True,-0.0029148257,-6.4691224,correct,True,-0.0029148257,-6.4691224,correct,True
capitals-recall,6,country,New Zealand,has_competitor,Wellington,Auckland,What is the capital of New Zealand?,The capital of New Zealand is,0.428,1.711,3.997663551,The capital of New Zealand is,38,0.0367399,1,[11.967706680297852],[-11.210442543029785],3,[3.303293466567993],[-9.771340370178223],-0.00558874,-8.670002,correct,True,-0.00558874,-8.670002,correct,True,-0.00558874,-8.670002,correct,True
capitals-recall,6,country,New Zealand,has_competitor,Wellington,Auckland,What is the capital of New Zealand?,The capital of New Zealand is,0.428,1.711,3.997663551,The capital of New Zealand is,39,1.7097869,1,[-0.6103232502937317],,5,[-4.448352336883545],,-0.5509153,-4.3889446,correct,True,-0.5509153,-4.3889446,correct,True,-0.5509153,-4.3889446,correct,True
capitals-recall,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,The capital of Pakistan is,0,7.8467894,85546,[-1.3258781433105469],[-6.221590518951416],16479,[2.1094841957092285],[-5.399064064025879],-15.542573,-12.10721,incorrect,False,-15.542573,-12.10721,incorrect,False,-15.542573,-12.10721,incorrect,False
capitals-recall,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,The capital of Pakistan is,1,8.008966,121136,[-4.773174285888672],[1.2631828784942627],80160,[-1.6071220636367798],[4.055820941925049],-19.252895,-16.086843,incorrect,False,-19.252895,-16.086843,incorrect,False,-19.252895,-16.086843,incorrect,False
capitals-recall,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,The capital of Pakistan is,2,7.269483,98904,[-2.6498775482177734],[-3.122972249984741],30386,[1.3332189321517944],[0.07743219286203384],-18.15888,-14.175784,incorrect,False,-18.15888,-14.175784,incorrect,False,-18.15888,-14.175784,incorrect,False
capitals-recall,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,The capital of Pakistan is,3,4.5186696,99489,[-3.8186428546905518],[2.1133501529693604],24373,[0.8711538910865784],[2.4214730262756348],-19.629784,-14.939986,incorrect,False,-19.629784,-14.939986,incorrect,False,-19.629784,-14.939986,incorrect,False
capitals-recall,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,The capital of Pakistan is,4,6.1904845,92203,[-2.533019542694092],[-2.518441677093506],20967,[2.0371556282043457],[6.860719203948975],-18.597448,-14.027274,incorrect,False,-18.597448,-14.027274,incorrect,False,-18.597448,-14.027274,incorrect,False
capitals-recall,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,The capital of Pakistan is,5,6.81932,116146,[-3.6512134075164795],[-3.7025229930877686],4002,[5.564994812011719],[-4.6024394035339355],-20.154224,-10.938017,incorrect,False,-20.154224,-10.938017,incorrect,False,-20.154224,-10.938017,incorrect,False
capitals-recall,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,The capital of Pakistan is,6,6.632659,124471,[-5.119386672973633],[-0.3498903512954712],19326,[2.8196640014648438],[-1.153763771057129],-21.44996,-13.510909,incorrect,False,-21.44996,-13.510909,incorrect,False,-21.44996,-13.510909,incorrect,False
capitals-recall,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,The capital of Pakistan is,7,7.042283,120267,[-5.073958873748779],[3.930710554122925],18490,[2.223877429962158],[1.924477458000183],-20.643326,-13.3454895,incorrect,False,-20.643326,-13.3454895,incorrect,False,-20.643326,-13.3454895,incorrect,False
capitals-recall,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,The capital of Pakistan is,8,7.331645,105037,[-2.95920729637146],[-0.6720167398452759],15276,[2.7870724201202393],[-0.5239280462265015],-18.530704,-12.784425,incorrect,False,-18.530704,-12.784425,incorrect,False,-18.530704,-12.784425,incorrect,False
capitals-recall,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,The capital of Pakistan is,9,7.610132,109249,[-3.1989378929138184],[2.4391512870788574],17087,[2.695298910140991],[0.8134240508079529],-18.825235,-12.930998,incorrect,False,-18.825235,-12.930998,incorrect,False,-18.825235,-12.930998,incorrect,False
capitals-recall,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,The capital of Pakistan is,10,6.2015195,106583,[-2.553719997406006],[2.957604169845581],18779,[2.887880563735962],[2.8762621879577637],-18.860636,-13.419035,incorrect,False,-18.860636,-13.419035,incorrect,False,-18.860636,-13.419035,incorrect,False
capitals-recall,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,The capital of Pakistan is,11,6.2288084,96978,[-1.8197461366653442],[-2.358790397644043],13157,[3.5176925659179688],[-0.18991084396839142],-18.186045,-12.848606,incorrect,False,-18.186045,-12.848606,incorrect,False,-18.186045,-12.848606,incorrect,False
capitals-recall,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,The capital of Pakistan is,12,4.964375,105726,[-2.5897092819213867],[-4.852419376373291],11865,[3.6487178802490234],[-2.6634907722473145],-19.263062,-13.024634,incorrect,False,-19.263062,-13.024634,incorrect,False,-19.263062,-13.024634,incorrect,False
capitals-recall,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,The capital of Pakistan is,13,5.743564,112321,[-3.665208339691162],[1.315967321395874],13198,[2.9763267040252686],[4.250441074371338],-19.5984,-12.956864,incorrect,False,-19.5984,-12.956864,incorrect,False,-19.5984,-12.956864,incorrect,False
capitals-recall,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,The capital of Pakistan is,14,5.797372,104233,[-3.022026538848877],[1.311715006828308],6505,[3.833761692047119],[1.4117259979248047],-18.64073,-11.784941,incorrect,False,-18.64073,-11.784941,incorrect,False,-18.64073,-11.784941,incorrect,False
capitals-recall,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,The capital of Pakistan is,15,6.7432675,102965,[-2.702526330947876],[-2.3463382720947266],6016,[4.066733360290527],[3.5817654132843018],-18.201439,-11.432179,incorrect,False,-18.201439,-11.432179,incorrect,False,-18.201439,-11.432179,incorrect,False
capitals-recall,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,The capital of Pakistan is,16,6.5375624,107612,[-3.085853338241577],[1.7413331270217896],3530,[4.654611110687256],[3.321364164352417],-18.538929,-10.798464,incorrect,False,-18.538929,-10.798464,incorrect,False,-18.538929,-10.798464,incorrect,False
capitals-recall,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,The capital of Pakistan is,17,6.8232565,108989,[-2.7617781162261963],[7.844644546508789],2967,[5.198831558227539],[3.161050319671631],-18.43311,-10.472499,incorrect,False,-18.43311,-10.472499,incorrect,False,-18.43311,-10.472499,incorrect,False
capitals-recall,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,The capital of Pakistan is,18,7.3132668,77025,[-0.6800272464752197],[1.784250259399414],1930,[5.509427070617676],[0.45147350430488586],-16.02964,-9.840187,incorrect,False,-16.02964,-9.840187,incorrect,False,-16.02964,-9.840187,incorrect,False
capitals-recall,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,The capital of Pakistan is,19,7.4589524,77714,[-0.404412180185318],[0.9484684467315674],2360,[5.660671710968018],[1.8232452869415283],-16.107895,-10.04281,incorrect,False,-16.107895,-10.04281,incorrect,False,-16.107895,-10.04281,incorrect,False
capitals-recall,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,The capital of Pakistan is,20,7.8887277,74660,[-0.16698285937309265],[0.4486822187900543],2259,[5.8077216148376465],[4.093198299407959],-15.816486,-9.841783,incorrect,False,-15.816486,-9.841783,incorrect,False,-15.816486,-9.841783,incorrect,False
capitals-recall,7,country,Pakistan,has_competitor,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,The capital of Pakistan is,21,7.7284374,77983,[-0.09514351189136505],[3.9637069702148438],1630,[6.423356533050537],[-0.6779652833938599],-16.035694,-9.517195,incorrect,False,-16.035694,-9.517195,incorrect,False,-16.035694,-9.517195,incorrect,False
