task,item_id,entity_type,entity,condition,correct,incorrect,question,prefix,population_correct,population_incorrect,population_ratio,correct_first,query,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect
capitals-recognition,20,state,Kentucky,has_competitor,Frankfort,Louisville,What is the capital of Kentucky?,The capital of Kentucky is,0.0281,0.617,21.95729537,True,"The capital of Kentucky is either Frankfort or Louisville. In fact,","The capital of Kentucky is either Frankfort or Louisville. In fact, the capital of Kentucky is",6,6.184117,6545,[3.7760748863220215],[-0.08789359033107758],19709,[2.018202304840088],[-0.9415019750595093],-11.804523,-13.562397,correct,True,-11.804523,-13.562397,correct,True,-11.804523,-13.562397,correct,True
capitals-recognition,20,state,Kentucky,has_competitor,Frankfort,Louisville,What is the capital of Kentucky?,The capital of Kentucky is,0.0281,0.617,21.95729537,True,"The capital of Kentucky is either Frankfort or Louisville. In fact,","The capital of Kentucky is either Frankfort or Louisville. In fact, the capital of Kentucky is",7,5.148571,8633,[3.532592535018921],[2.8076021671295166],26427,[1.5965656042099],[2.678689956665039],-12.571939,-14.507967,correct,True,-12.571939,-14.507967,correct,True,-12.571939,-14.507967,correct,True
capitals-recognition,20,state,Kentucky,has_competitor,Frankfort,Louisville,What is the capital of Kentucky?,The capital of Kentucky is,0.0281,0.617,21.95729537,True,"The capital of Kentucky is either Frankfort or Louisville. In fact,","The capital of Kentucky is either Frankfort or Louisville. In fact, the capital of Kentucky is",8,4.234902,7296,[4.174039363861084],[0.8011345863342285],22337,[2.3024303913116455],[-2.439272403717041],-12.642868,-14.514477,correct,True,-12.642868,-14.514477,correct,True,-12.642868,-14.514477,correct,True
capitals-recognition,20,state,Kentucky,has_competitor,Frankfort,Louisville,What is the capital of Kentucky?,The capital of Kentucky is,0.0281,0.617,21.95729537,True,"The capital of Kentucky is either Frankfort or Louisville. In fact,","The capital of Kentucky is either Frankfort or Louisville. In fact, the capital of Kentucky is",9,5.8360653,6609,[4.1776347160339355],[3.0305511951446533],33031,[1.3507179021835327],[-6.513665676116943],-12.091897,-14.918814,correct,True,-12.091897,-14.918814,correct,True,-12.091897,-14.918814,correct,True
capitals-recognition,20,state,Kentucky,has_competitor,Frankfort,Louisville,What is the capital of Kentucky?,The capital of Kentucky is,0.0281,0.617,21.95729537,True,"The capital of Kentucky is either Frankfort or Louisville. In fact,","The capital of Kentucky is either Frankfort or Louisville. In fact, the capital of Kentucky is",10,5.7318115,4970,[4.9175124168396],[-2.240121841430664],79947,[-0.8669536709785461],[4.0289788246154785],-11.715347,-17.499815,correct,True,-11.715347,-17.499815,correct,True,-11.715347,-17.499815,correct,True
capitals-recognition,20,state,Kentucky,has_competitor,Frankfort,Louisville,What is the capital of Kentucky?,The capital of Kentucky is,0.0281,0.617,21.95729537,True,"The capital of Kentucky is either Frankfort or Louisville. In fact,","The capital of Kentucky is either Frankfort or Louisville. In fact, the capital of Kentucky is",11,4.681528,10128,[3.787630558013916],[-5.344613075256348],55829,[0.403005987405777],[0.5492490530014038],-13.227493,-16.612118,correct,True,-13.227493,-16.612118,correct,True,-13.227493,-16.612118,correct,True
capitals-recognition,20,state,Kentucky,has_competitor,Frankfort,Louisville,What is the capital of Kentucky?,The capital of Kentucky is,0.0281,0.617,21.95729537,True,"The capital of Kentucky is either Frankfort or Louisville. In fact,","The capital of Kentucky is either Frankfort or Louisville. In fact, the capital of Kentucky is",12,5.4359236,25863,[1.9627987146377563],[3.9664671421051025],50823,[0.5409011840820312],[-3.515998601913452],-14.594142,-16.016039,correct,True,-14.594142,-16.016039,correct,True,-14.594142,-16.016039,correct,True
capitals-recognition,20,state,Kentucky,has_competitor,Frankfort,Louisville,What is the capital of Kentucky?,The capital of Kentucky is,0.0281,0.617,21.95729537,True,"The capital of Kentucky is either Frankfort or Louisville. In fact,","The capital of Kentucky is either Frankfort or Louisville. In fact, the capital of Kentucky is",13,4.498615,18011,[3.04766583442688],[2.619412899017334],80275,[-0.6700674891471863],[3.632824420928955],-14.1686,-17.886332,correct,True,-14.1686,-17.886332,correct,True,-14.1686,-17.886332,correct,True
capitals-recognition,20,state,Kentucky,has_competitor,Frankfort,Louisville,What is the capital of Kentucky?,The capital of Kentucky is,0.0281,0.617,21.95729537,True,"The capital of Kentucky is either Frankfort or Louisville. In fact,","The capital of Kentucky is either Frankfort or Louisville. In fact, the capital of Kentucky is",14,3.6133442,9047,[3.504143714904785],[2.4305553436279297],40468,[0.6106958389282227],[8.386292457580566],-13.569983,-16.46343,correct,True,-13.569983,-16.46343,correct,True,-13.569983,-16.46343,correct,True
capitals-recognition,20,state,Kentucky,has_competitor,Frankfort,Louisville,What is the capital of Kentucky?,The capital of Kentucky is,0.0281,0.617,21.95729537,True,"The capital of Kentucky is either Frankfort or Louisville. In fact,","The capital of Kentucky is either Frankfort or Louisville. In fact, the capital of Kentucky is",15,4.284008,8239,[3.933556079864502],[2.980721950531006],13326,[3.1532654762268066],[5.681065082550049],-13.214862,-13.995152,correct,True,-13.214862,-13.995152,correct,True,-13.214862,-13.995152,correct,True
capitals-recognition,20,state,Kentucky,has_competitor,Frankfort,Louisville,What is the capital of Kentucky?,The capital of Kentucky is,0.0281,0.617,21.95729537,True,"The capital of Kentucky is either Frankfort or Louisville. In fact,","The capital of Kentucky is either Frankfort or Louisville. In fact, the capital of Kentucky is",16,3.4651573,4852,[4.219706058502197],[-1.712424874305725],3991,[4.494537353515625],[1.3362791538238525],-12.987254,-12.712422,incorrect,False,-12.987254,-12.712422,incorrect,False,-12.987254,-12.712422,incorrect,False
capitals-recognition,20,state,Kentucky,has_competitor,Frankfort,Louisville,What is the capital of Kentucky?,The capital of Kentucky is,0.0281,0.617,21.95729537,True,"The capital of Kentucky is either Frankfort or Louisville. In fact,","The capital of Kentucky is either Frankfort or Louisville. In fact, the capital of Kentucky is",17,0.9876676,11967,[2.888922929763794],[5.647946357727051],5226,[4.140180587768555],[9.289871215820312],-16.056831,-14.805573,incorrect,False,-16.056831,-14.805573,incorrect,False,-16.056831,-14.805573,incorrect,False
capitals-recognition,20,state,Kentucky,has_competitor,Frankfort,Louisville,What is the capital of Kentucky?,The capital of Kentucky is,0.0281,0.617,21.95729537,True,"The capital of Kentucky is either Frankfort or Louisville. In fact,","The capital of Kentucky is either Frankfort or Louisville. In fact, the capital of Kentucky is",18,2.1569755,6190,[4.16215181350708],[27.433414459228516],1221,[6.317151069641113],[29.14537811279297],-14.156035,-12.001036,incorrect,False,-14.156035,-12.001036,incorrect,False,-14.156035,-12.001036,incorrect,False
capitals-recognition,20,state,Kentucky,has_competitor,Frankfort,Louisville,What is the capital of Kentucky?,The capital of Kentucky is,0.0281,0.617,21.95729537,True,"The capital of Kentucky is either Frankfort or Louisville. In fact,","The capital of Kentucky is either Frankfort or Louisville. In fact, the capital of Kentucky is",19,2.3586953,3,[15.405916213989258],[4.993183612823486],1,[17.676183700561523],[1.4643313884735107],-3.1030564,-0.83278894,incorrect,False,-3.1030564,-0.83278894,incorrect,False,-3.1030564,-0.83278894,incorrect,False
capitals-recognition,20,state,Kentucky,has_competitor,Frankfort,Louisville,What is the capital of Kentucky?,The capital of Kentucky is,0.0281,0.617,21.95729537,True,"The capital of Kentucky is either Frankfort or Louisville. In fact,","The capital of Kentucky is either Frankfort or Louisville. In fact, the capital of Kentucky is",20,1.2668874,1,[14.863471984863281],[14.32688045501709],2,[14.843864440917969],[10.890204429626465],-0.8472128,-0.86682034,correct,True,-0.8472128,-0.86682034,correct,True,-0.8472128,-0.86682034,correct,True
capitals-recognition,20,state,Kentucky,has_competitor,Frankfort,Louisville,What is the capital of Kentucky?,The capital of Kentucky is,0.0281,0.617,21.95729537,True,"The capital of Kentucky is either Frankfort or Louisville. In fact,","The capital of Kentucky is either Frankfort or Louisville. In fact, the capital of Kentucky is",21,1.393665,1,[16.597618103027344],,2,[14.578286170959473],,-0.28287855,-2.3022106,correct,True,-0.28287855,-2.3022106,correct,True,-0.28287855,-2.3022106,correct,True
capitals-recognition,20,state,Kentucky,has_competitor,Frankfort,Louisville,What is the capital of Kentucky?,The capital of Kentucky is,0.0281,0.617,21.95729537,False,"The capital of Kentucky is either Louisville or Frankfort. In fact,","The capital of Kentucky is either Louisville or Frankfort. In fact, the capital of Kentucky is",0,7.915555,3352,[3.78243088722229],[6.963226318359375],24473,[0.8394117951393127],[4.706029891967773],-10.265097,-13.208116,correct,True,-10.265097,-13.208116,correct,True,-10.265097,-13.208116,correct,True
capitals-recognition,20,state,Kentucky,has_competitor,Frankfort,Louisville,What is the capital of Kentucky?,The capital of Kentucky is,0.0281,0.617,21.95729537,False,"The capital of Kentucky is either Louisville or Frankfort. In fact,","The capital of Kentucky is either Louisville or Frankfort. In fact, the capital of Kentucky is",1,7.037788,822,[6.447368621826172],[-3.5507118701934814],10297,[3.187056303024292],[-3.3595781326293945],-8.975969,-12.236281,correct,True,-8.975969,-12.236281,correct,True,-8.975969,-12.236281,correct,True
capitals-recognition,20,state,Kentucky,has_competitor,Frankfort,Louisville,What is the capital of Kentucky?,The capital of Kentucky is,0.0281,0.617,21.95729537,False,"The capital of Kentucky is either Louisville or Frankfort. In fact,","The capital of Kentucky is either Louisville or Frankfort. In fact, the capital of Kentucky is",2,4.3603077,13294,[2.869961738586426],[1.3879328966140747],43246,[0.6168083548545837],[0.31384578347206116],-13.484426,-15.737579,correct,True,-13.484426,-15.737579,correct,True,-13.484426,-15.737579,correct,True
capitals-recognition,20,state,Kentucky,has_competitor,Frankfort,Louisville,What is the capital of Kentucky?,The capital of Kentucky is,0.0281,0.617,21.95729537,False,"The capital of Kentucky is either Louisville or Frankfort. In fact,","The capital of Kentucky is either Louisville or Frankfort. In fact, the capital of Kentucky is",3,5.044282,9672,[2.743953227996826],[-1.2182165384292603],31396,[0.5967592597007751],[-0.6823878288269043],-12.805609,-14.952805,correct,True,-12.805609,-14.952805,correct,True,-12.805609,-14.952805,correct,True
capitals-recognition,20,state,Kentucky,has_competitor,Frankfort,Louisville,What is the capital of Kentucky?,The capital of Kentucky is,0.0281,0.617,21.95729537,False,"The capital of Kentucky is either Louisville or Frankfort. In fact,","The capital of Kentucky is either Louisville or Frankfort. In fact, the capital of Kentucky is",4,5.040697,20479,[2.0277867317199707],[0.0538170300424099],48819,[0.29016247391700745],[1.2754696607589722],-14.049226,-15.78685,correct,True,-14.049226,-15.78685,correct,True,-14.049226,-15.78685,correct,True
capitals-recognition,20,state,Kentucky,has_competitor,Frankfort,Louisville,What is the capital of Kentucky?,The capital of Kentucky is,0.0281,0.617,21.95729537,False,"The capital of Kentucky is either Louisville or Frankfort. In fact,","The capital of Kentucky is either Louisville or Frankfort. In fact, the capital of Kentucky is",5,5.933079,24403,[1.7766060829162598],[5.8917059898376465],43312,[0.6975157856941223],[3.6767148971557617],-14.079437,-15.158527,correct,True,-14.079437,-15.158527,correct,True,-14.079437,-15.158527,correct,True
capitals-recognition,20,state,Kentucky,has_competitor,Frankfort,Louisville,What is the capital of Kentucky?,The capital of Kentucky is,0.0281,0.617,21.95729537,False,"The capital of Kentucky is either Louisville or Frankfort. In fact,","The capital of Kentucky is either Louisville or Frankfort. In fact, the capital of Kentucky is",6,6.19092,5863,[3.9511172771453857],[-0.5274333953857422],19440,[2.0632948875427246],[-1.1522190570831299],-11.647228,-13.53505,correct,True,-11.647228,-13.53505,correct,True,-11.647228,-13.53505,correct,True
capitals-recognition,20,state,Kentucky,has_competitor,Frankfort,Louisville,What is the capital of Kentucky?,The capital of Kentucky is,0.0281,0.617,21.95729537,False,"The capital of Kentucky is either Louisville or Frankfort. In fact,","The capital of Kentucky is either Louisville or Frankfort. In fact, the capital of Kentucky is",7,5.1672554,8508,[3.5670042037963867],[2.546766996383667],26854,[1.5789356231689453],[2.297389030456543],-12.552243,-14.540312,correct,True,-12.552243,-14.540312,correct,True,-12.552243,-14.540312,correct,True
capitals-recognition,20,state,Kentucky,has_competitor,Frankfort,Louisville,What is the capital of Kentucky?,The capital of Kentucky is,0.0281,0.617,21.95729537,False,"The capital of Kentucky is either Louisville or Frankfort. In fact,","The capital of Kentucky is either Louisville or Frankfort. In fact, the capital of Kentucky is",8,4.3941936,7205,[4.139387607574463],[0.6029630899429321],23219,[2.175955057144165],[-2.420499801635742],-12.577797,-14.54123,correct,True,-12.577797,-14.54123,correct,True,-12.577797,-14.54123,correct,True
capitals-recognition,20,state,Kentucky,has_competitor,Frankfort,Louisville,What is the capital of Kentucky?,The capital of Kentucky is,0.0281,0.617,21.95729537,False,"The capital of Kentucky is either Louisville or Frankfort. In fact,","The capital of Kentucky is either Louisville or Frankfort. In fact, the capital of Kentucky is",9,5.878853,6930,[4.076440811157227],[3.6415507793426514],34382,[1.2404537200927734],[-5.9225921630859375],-12.168967,-15.004954,correct,True,-12.168967,-15.004954,correct,True,-12.168967,-15.004954,correct,True
capitals-recognition,20,state,Kentucky,has_competitor,Frankfort,Louisville,What is the capital of Kentucky?,The capital of Kentucky is,0.0281,0.617,21.95729537,False,"The capital of Kentucky is either Louisville or Frankfort. In fact,","The capital of Kentucky is either Louisville or Frankfort. In fact, the capital of Kentucky is",10,5.6584225,4898,[5.002121925354004],[-2.55519962310791],79640,[-0.801322340965271],[4.836979389190674],-11.711188,-17.514631,correct,True,-11.711188,-17.514631,correct,True,-11.711188,-17.514631,correct,True
capitals-recognition,20,state,Kentucky,has_competitor,Frankfort,Louisville,What is the capital of Kentucky?,The capital of Kentucky is,0.0281,0.617,21.95729537,False,"The capital of Kentucky is either Louisville or Frankfort. In fact,","The capital of Kentucky is either Louisville or Frankfort. In fact, the capital of Kentucky is",11,4.513177,10508,[3.789108991622925],[-4.945832252502441],51732,[0.6920177936553955],[0.6757600903511047],-13.338046,-16.435139,correct,True,-13.338046,-16.435139,correct,True,-13.338046,-16.435139,correct,True
capitals-recognition,20,state,Kentucky,has_competitor,Frankfort,Louisville,What is the capital of Kentucky?,The capital of Kentucky is,0.0281,0.617,21.95729537,False,"The capital of Kentucky is either Louisville or Frankfort. In fact,","The capital of Kentucky is either Louisville or Frankfort. In fact, the capital of Kentucky is",12,5.232138,24863,[2.083204746246338],[3.0914385318756104],43526,[0.8485146164894104],[-4.670953750610352],-14.587229,-15.8219185,correct,True,-14.587229,-15.8219185,correct,True,-14.587229,-15.8219185,correct,True
capitals-recognition,20,state,Kentucky,has_competitor,Frankfort,Louisville,What is the capital of Kentucky?,The capital of Kentucky is,0.0281,0.617,21.95729537,False,"The capital of Kentucky is either Louisville or Frankfort. In fact,","The capital of Kentucky is either Louisville or Frankfort. In fact, the capital of Kentucky is",13,4.4919605,19039,[2.883405923843384],[2.280635118484497],80705,[-0.7692480683326721],[3.8920488357543945],-14.271343,-17.923998,correct,True,-14.271343,-17.923998,correct,True,-14.271343,-17.923998,correct,True
capitals-recognition,20,state,Kentucky,has_competitor,Frankfort,Louisville,What is the capital of Kentucky?,The capital of Kentucky is,0.0281,0.617,21.95729537,False,"The capital of Kentucky is either Louisville or Frankfort. In fact,","The capital of Kentucky is either Louisville or Frankfort. In fact, the capital of Kentucky is",14,3.8627596,9523,[3.259108304977417],[2.401763677597046],36676,[0.6785833239555359],[8.041667938232422],-13.543708,-16.124233,correct,True,-13.543708,-16.124233,correct,True,-13.543708,-16.124233,correct,True
capitals-recognition,20,state,Kentucky,has_competitor,Frankfort,Louisville,What is the capital of Kentucky?,The capital of Kentucky is,0.0281,0.617,21.95729537,False,"The capital of Kentucky is either Louisville or Frankfort. In fact,","The capital of Kentucky is either Louisville or Frankfort. In fact, the capital of Kentucky is",15,4.373983,8973,[3.709073066711426],[3.0374248027801514],12918,[3.136151075363159],[4.784604072570801],-13.371305,-13.944227,correct,True,-13.371305,-13.944227,correct,True,-13.371305,-13.944227,correct,True
capitals-recognition,20,state,Kentucky,has_competitor,Frankfort,Louisville,What is the capital of Kentucky?,The capital of Kentucky is,0.0281,0.617,21.95729537,False,"The capital of Kentucky is either Louisville or Frankfort. In fact,","The capital of Kentucky is either Louisville or Frankfort. In fact, the capital of Kentucky is",16,3.2092655,4968,[4.054820537567139],[-1.4594954252243042],4536,[4.1768927574157715],[1.35718834400177],-13.26921,-13.147138,incorrect,False,-13.26921,-13.147138,incorrect,False,-13.26921,-13.147138,incorrect,False
capitals-recognition,20,state,Kentucky,has_competitor,Frankfort,Louisville,What is the capital of Kentucky?,The capital of Kentucky is,0.0281,0.617,21.95729537,False,"The capital of Kentucky is either Louisville or Frankfort. In fact,","The capital of Kentucky is either Louisville or Frankfort. In fact, the capital of Kentucky is",17,1.5197592,11574,[2.821826696395874],[5.721817970275879],5762,[3.8744142055511475],[8.565837860107422],-15.7760725,-14.723485,incorrect,False,-15.7760725,-14.723485,incorrect,False,-15.7760725,-14.723485,incorrect,False
capitals-recognition,20,state,Kentucky,has_competitor,Frankfort,Louisville,What is the capital of Kentucky?,The capital of Kentucky is,0.0281,0.617,21.95729537,False,"The capital of Kentucky is either Louisville or Frankfort. In fact,","The capital of Kentucky is either Louisville or Frankfort. In fact, the capital of Kentucky is",18,2.7769449,5814,[4.1143012046813965],[30.01946449279785],1601,[5.857125282287598],[26.02815055847168],-13.963743,-12.22092,incorrect,False,-13.963743,-12.22092,incorrect,False,-13.963743,-12.22092,incorrect,False
capitals-recognition,20,state,Kentucky,has_competitor,Frankfort,Louisville,What is the capital of Kentucky?,The capital of Kentucky is,0.0281,0.617,21.95729537,False,"The capital of Kentucky is either Louisville or Frankfort. In fact,","The capital of Kentucky is either Louisville or Frankfort. In fact, the capital of Kentucky is",19,3.5265298,1,[16.556659698486328],[5.37211275100708],2,[15.939745903015137],[1.322717308998108],-1.1837859,-1.8006997,correct,True,-1.1837859,-1.8006997,correct,True,-1.1837859,-1.8006997,correct,True
capitals-recognition,20,state,Kentucky,has_competitor,Frankfort,Louisville,What is the capital of Kentucky?,The capital of Kentucky is,0.0281,0.617,21.95729537,False,"The capital of Kentucky is either Louisville or Frankfort. In fact,","The capital of Kentucky is either Louisville or Frankfort. In fact, the capital of Kentucky is",20,0.7557069,1,[15.936162948608398],[14.059524536132812],2,[13.358796119689941],[10.698579788208008],-0.18017602,-2.7575428,correct,True,-0.18017602,-2.7575428,correct,True,-0.18017602,-2.7575428,correct,True
capitals-recognition,20,state,Kentucky,has_competitor,Frankfort,Louisville,What is the capital of Kentucky?,The capital of Kentucky is,0.0281,0.617,21.95729537,False,"The capital of Kentucky is either Louisville or Frankfort. In fact,","The capital of Kentucky is either Louisville or Frankfort. In fact, the capital of Kentucky is",21,1.0372887,1,[16.95578384399414],,2,[13.56976318359375],,-0.15939045,-3.545411,correct,True,-0.15939045,-3.545411,correct,True,-0.15939045,-3.545411,correct,True
capitals-recognition,21,state,Louisiana,has_competitor,Baton Rouge,New Orleans,What is the capital of Louisiana?,The capital of Louisiana is,0.215,0.351,1.63255814,True,"The capital of Louisiana is either Baton Rouge or New Orleans. In fact,","The capital of Louisiana is either Baton Rouge or New Orleans. In fact, the capital of Louisiana is",0,7.7314157,83418,"[-2.4580798149108887, 8.932306289672852]","[1.8489700555801392, 3.244555950164795]",24204,"[0.8126981258392334, 10.725711822509766]","[1.9617849588394165, 1.5137232542037964]",-11.169471,-9.765799,incorrect,False,-22.338942,-19.531597,incorrect,False,-16.493221,-13.222443,incorrect,False
capitals-recognition,21,state,Louisiana,has_competitor,Baton Rouge,New Orleans,What is the capital of Louisiana?,The capital of Louisiana is,0.215,0.351,1.63255814,True,"The capital of Louisiana is either Baton Rouge or New Orleans. In fact,","The capital of Louisiana is either Baton Rouge or New Orleans. In fact, the capital of Louisiana is",1,6.988232,57123,"[-0.7024000883102417, 8.600574493408203]","[1.7273184061050415, 6.244544982910156]",21185,"[1.6312378644943237, 8.179636001586914]","[-1.870549201965332, 4.621946334838867]",-11.069933,-10.5903,incorrect,False,-22.139866,-21.1806,incorrect,False,-15.832913,-13.499275,incorrect,False
capitals-recognition,21,state,Louisiana,has_competitor,Baton Rouge,New Orleans,What is the capital of Louisiana?,The capital of Louisiana is,0.215,0.351,1.63255814,True,"The capital of Louisiana is either Baton Rouge or New Orleans. In fact,","The capital of Louisiana is either Baton Rouge or New Orleans. In fact, the capital of Louisiana is",2,4.7303095,43418,"[0.3404846489429474, 9.437152862548828]","[-1.8933539390563965, -3.2719662189483643]",44768,"[0.2608986794948578, 8.144556999206543]","[0.7985477447509766, -3.62080454826355]",-10.709995,-11.531512,correct,True,-21.41999,-23.063025,correct,True,-15.639044,-15.71863,correct,True
capitals-recognition,21,state,Louisiana,has_competitor,Baton Rouge,New Orleans,What is the capital of Louisiana?,The capital of Louisiana is,0.215,0.351,1.63255814,True,"The capital of Louisiana is either Baton Rouge or New Orleans. In fact,","The capital of Louisiana is either Baton Rouge or New Orleans. In fact, the capital of Louisiana is",3,5.2252207,46806,"[-0.6053414344787598, 7.186672210693359]","[-4.686935901641846, -5.124637126922607]",28829,"[0.5545400381088257, 4.785141468048096]","[3.726212978363037, 0.26813921332359314]",-12.074799,-12.458381,correct,True,-24.149597,-24.916761,correct,True,-15.908601,-14.748719,incorrect,False
capitals-recognition,21,state,Louisiana,has_competitor,Baton Rouge,New Orleans,What is the capital of Louisiana?,The capital of Louisiana is,0.215,0.351,1.63255814,True,"The capital of Louisiana is either Baton Rouge or New Orleans. In fact,","The capital of Louisiana is either Baton Rouge or New Orleans. In fact, the capital of Louisiana is",4,4.7532363,93447,"[-2.2679505348205566, 4.919798374176025]","[1.5369856357574463, 1.6992981433868408]",20685,"[1.8682297468185425, 4.378934383392334]","[1.0964195728302002, -2.959073543548584]",-14.347175,-12.490782,incorrect,False,-28.69435,-24.981564,incorrect,False,-18.309046,-14.172867,incorrect,False
capitals-recognition,21,state,Louisiana,has_competitor,Baton Rouge,New Orleans,What is the capital of Louisiana?,The capital of Louisiana is,0.215,0.351,1.63255814,True,"The capital of Louisiana is either Baton Rouge or New Orleans. In fact,","The capital of Louisiana is either Baton Rouge or New Orleans. In fact, the capital of Louisiana is",5,5.8081756,82749,"[-1.4133925437927246, 5.1896443367004395]","[2.0917129516601562, 1.4090230464935303]",21718,"[2.0032029151916504, 3.218824625015259]","[0.032014042139053345, -1.4667998552322388]",-13.49488,-12.482871,incorrect,False,-26.98976,-24.965742,incorrect,False,-17.317774,-13.901178,incorrect,False
capitals-recognition,21,state,Louisiana,has_competitor,Baton Rouge,New Orleans,What is the capital of Louisiana?,The capital of Louisiana is,0.215,0.351,1.63255814,True,"The capital of Louisiana is either Baton Rouge or New Orleans. In fact,","The capital of Louisiana is either Baton Rouge or New Orleans. In fact, the capital of Louisiana is",6,6.2414403,62481,"[-0.5757772326469421, 5.4883575439453125]","[0.4560239613056183, -5.736826419830322]",20084,"[1.9569727182388306, 2.643928289413452]","[-0.2760266661643982, 0.45399245619773865]",-12.842562,-12.498521,incorrect,False,-25.685123,-24.997042,incorrect,False,-16.128231,-13.59548,incorrect,False
capitals-recognition,21,state,Louisiana,has_competitor,Baton Rouge,New Orleans,What is the capital of Louisiana?,The capital of Louisiana is,0.215,0.351,1.63255814,True,"The capital of Louisiana is either Baton Rouge or New Orleans. In fact,","The capital of Louisiana is either Baton Rouge or New Orleans. In fact, the capital of Louisiana is",7,5.121755,61133,"[-0.3986021876335144, 3.178941011428833]","[0.11927545815706253, 4.887025833129883]",23590,"[1.773244857788086, 2.573911428451538]","[6.460995197296143, -3.1123692989349365]",-14.370441,-13.061895,incorrect,False,-28.740883,-26.12379,incorrect,False,-16.499283,-14.3274355,incorrect,False
capitals-recognition,21,state,Louisiana,has_competitor,Baton Rouge,New Orleans,What is the capital of Louisiana?,The capital of Louisiana is,0.215,0.351,1.63255814,True,"The capital of Louisiana is either Baton Rouge or New Orleans. In fact,","The capital of Louisiana is either Baton Rouge or New Orleans. In fact, the capital of Louisiana is",8,4.402061,68186,"[-0.3429362177848816, 4.43587064743042]","[-3.084975242614746, -4.848324775695801]",10380,"[3.602247714996338, 1.0422590970993042]","[2.2741265296936035, 1.901979923248291]",-14.442612,-13.774583,incorrect,False,-28.885223,-27.549166,incorrect,False,-17.111225,-13.166041,incorrect,False
capitals-recognition,21,state,Louisiana,has_competitor,Baton Rouge,New Orleans,What is the capital of Louisiana?,The capital of Louisiana is,0.215,0.351,1.63255814,True,"The capital of Louisiana is either Baton Rouge or New Orleans. In fact,","The capital of Louisiana is either Baton Rouge or New Orleans. In fact, the capital of Louisiana is",9,5.8117285,81619,"[-1.334248661994934, 3.2189221382141113]","[-3.3724730014801025, -0.5776599645614624]",6312,"[4.139465808868408, 1.6671065092086792]","[-1.7871384620666504, 0.3614821135997772]",-15.157564,-12.704632,incorrect,False,-30.315128,-25.409264,incorrect,False,-17.53643,-12.062716,incorrect,False
capitals-recognition,21,state,Louisiana,has_competitor,Baton Rouge,New Orleans,What is the capital of Louisiana?,The capital of Louisiana is,0.215,0.351,1.63255814,True,"The capital of Louisiana is either Baton Rouge or New Orleans. In fact,","The capital of Louisiana is either Baton Rouge or New Orleans. In fact, the capital of Louisiana is",10,5.6997967,103121,"[-2.344052791595459, 2.5419747829437256]","[1.4149487018585205, 1.0941593647003174]",13369,"[3.2846760749816895, 1.6990729570388794]","[-3.238409996032715, 4.284422874450684]",-16.816914,-13.606867,incorrect,False,-33.633827,-27.213734,incorrect,False,-18.962456,-13.333727,incorrect,False
capitals-recognition,21,state,Louisiana,has_competitor,Baton Rouge,New Orleans,What is the capital of Louisiana?,The capital of Louisiana is,0.215,0.351,1.63255814,True,"The capital of Louisiana is either Baton Rouge or New Orleans. In fact,","The capital of Louisiana is either Baton Rouge or New Orleans. In fact, the capital of Louisiana is",11,4.620563,93778,"[-1.6860722303390503, 2.7633779048919678]","[6.301578044891357, 2.930433511734009]",26687,"[1.9885802268981934, 2.8614587783813477]","[2.602426290512085, 4.982415199279785]",-16.507385,-14.182045,incorrect,False,-33.01477,-28.36409,incorrect,False,-18.71534,-15.040687,incorrect,False
capitals-recognition,21,state,Louisiana,has_competitor,Baton Rouge,New Orleans,What is the capital of Louisiana?,The capital of Louisiana is,0.215,0.351,1.63255814,True,"The capital of Louisiana is either Baton Rouge or New Orleans. In fact,","The capital of Louisiana is either Baton Rouge or New Orleans. In fact, the capital of Louisiana is",12,5.4416127,54453,"[0.28787901997566223, 3.6578304767608643]","[6.336940288543701, 10.405099868774414]",17754,"[2.629971504211426, 4.238892078399658]","[1.487667202949524, -0.5731636881828308]",-14.214981,-12.819614,incorrect,False,-28.429962,-25.639229,incorrect,False,-16.26047,-13.918377,incorrect,False
capitals-recognition,21,state,Louisiana,has_competitor,Baton Rouge,New Orleans,What is the capital of Louisiana?,The capital of Louisiana is,0.215,0.351,1.63255814,True,"The capital of Louisiana is either Baton Rouge or New Orleans. In fact,","The capital of Louisiana is either Baton Rouge or New Orleans. In fact, the capital of Louisiana is",13,4.460678,24773,"[2.3214778900146484, 6.524834156036377]","[0.24959075450897217, 4.443687438964844]",18904,"[2.839893341064453, 3.6120383739471436]","[1.0918021202087402, 8.259239196777344]",-12.152493,-13.498529,correct,True,-24.304985,-26.997059,correct,True,-14.838622,-14.320207,incorrect,False
