task,item_id,condition,exemplar,correct,incorrect,human_prop_correct,prefix,question,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect,control_entropy_first_token,control_rank_correct_first_token,control_logits_correct,control_logits_deltas_correct,control_rank_incorrect_first_token,control_logits_incorrect,control_logits_deltas_incorrect,control_mean_logprob_correct,control_mean_logprob_incorrect,control_mean_logprob_response,control_mean_logprob_response_isCorrect,control_sum_logprob_correct,control_sum_logprob_incorrect,control_sum_logprob_response,control_sum_logprob_response_isCorrect,control_first_logprob_correct,control_first_logprob_incorrect,control_first_logprob_response,control_first_logprob_response_isCorrect,control_model_input
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,46,3.0827682,5,[10.045186042785645],[-5.6840386390686035],1,[11.564705848693848],[-7.677853584289551],-3.0033054,-1.4837857,incorrect,False,-3.0033054,-1.4837857,incorrect,False,-3.0033054,-1.4837857,incorrect,False,7.076256,16955,[-4.64192533493042],[3.382620334625244],2598,[-2.1220812797546387],[1.475311040878296],-12.689777,-10.169934,incorrect,False,-12.689777,-10.169934,incorrect,False,-12.689777,-10.169934,incorrect,False,A
animals,6,Atypical,whale,mammal,fish,0.8055555556,A whale is a type of,What kind of animal is a whale?,A whale is a type of,47,3.8368597,6,[9.376523971557617],,1,[10.599486351013184],,-3.1231356,-1.9001733,incorrect,False,-3.1231356,-1.9001733,incorrect,False,-3.1231356,-1.9001733,incorrect,False,7.90528,9380,[-2.7273406982421875],,2998,[-1.2551660537719727],,-11.477261,-10.005087,incorrect,False,-11.477261,-10.005087,incorrect,False,-11.477261,-10.005087,incorrect,False,A
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,0,9.240246,26260,"[-2.836252450942993, 6.959041118621826]","[-2.114935874938965, 4.708123683929443]",40237,[-4.398726940155029],[-2.415945291519165],-8.805756,-14.110056,correct,True,-17.611511,-14.110056,incorrect,False,-12.547583,-14.110056,correct,True,10.140594,26241,"[-1.0983788967132568, 8.008758544921875]","[-3.742443561553955, 3.925565004348755]",27780,[-1.1878103017807007],[-3.392793655395508],-7.7146206,-11.659897,correct,True,-15.429241,-11.659897,incorrect,False,-11.570466,-11.659897,correct,True,An
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,1,9.466671,24107,"[-2.5368216037750244, 6.997806072235107]","[-1.5495816469192505, 5.35215425491333]",34849,[-3.533787250518799],[-3.2708284854888916],-8.292448,-13.120233,correct,True,-16.584896,-13.120233,incorrect,False,-12.123267,-13.120233,correct,True,10.008906,33480,"[-2.1883697509765625, 7.412813663482666]","[-2.0604403018951416, 5.436042308807373]",32256,[-2.098686695098877],[-3.7958929538726807],-8.005839,-12.122206,correct,True,-16.011679,-12.122206,incorrect,False,-12.211889,-12.122206,incorrect,False,An
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,2,9.496937,22473,"[-2.3372440338134766, 7.205562114715576]","[-2.7331535816192627, 8.86768913269043]",36032,[-3.538569688796997],[-0.5861542820930481],-7.9858594,-13.145819,correct,True,-15.971719,-13.145819,incorrect,False,-11.944492,-13.145819,correct,True,9.753875,27991,"[-2.254014253616333, 7.510767459869385]","[-3.440176010131836, 8.31294059753418]",32605,[-2.614137649536133],[-6.14655065536499],-7.7502146,-12.48149,correct,True,-15.500429,-12.48149,incorrect,False,-12.1213665,-12.48149,correct,True,An
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,3,9.436235,22679,"[-2.441486358642578, 8.323243141174316]","[-0.6934023499488831, 6.712587833404541]",30503,[-3.1494665145874023],[0.14978758990764618],-7.436599,-12.757083,correct,True,-14.873198,-12.757083,incorrect,False,-12.049103,-12.757083,correct,True,9.501389,30626,"[-2.627375364303589, 8.382990837097168]","[-0.9907900094985962, 8.789276123046875]",39905,[-3.4963150024414062],[-0.44176867604255676],-7.5267916,-13.476506,correct,True,-15.053583,-13.476506,incorrect,False,-12.607567,-13.476506,correct,True,An
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,4,9.410877,22379,"[-2.3906943798065186, 9.08200740814209]","[6.677290916442871, 2.9813172817230225]",28956,[-2.9983246326446533],[5.765407085418701],-7.0798216,-12.67581,correct,True,-14.159643,-12.67581,incorrect,False,-12.06818,-12.67581,correct,True,9.374941,27107,"[-2.44264554977417, 9.382379531860352]","[-2.131343364715576, 3.7119200229644775]",34341,[-3.070934534072876],[-3.8607866764068604],-7.045029,-13.077314,correct,True,-14.090058,-13.077314,incorrect,False,-12.449026,-13.077314,correct,True,An
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,5,9.334749,14289,"[-1.3796418905258179, 9.14179801940918]","[1.8363897800445557, 3.3241665363311768]",21149,[-2.0924575328826904],[4.961301326751709],-6.6538076,-12.072612,correct,True,-13.307615,-12.072612,incorrect,False,-11.359797,-12.072612,correct,True,8.527493,29479,"[-2.57165265083313, 9.49002742767334]","[-0.10725242644548416, 4.194366455078125]",40285,[-3.605363607406616],[0.6881399750709534],-7.3314943,-14.29147,correct,True,-14.662989,-14.29147,incorrect,False,-13.257759,-14.29147,correct,True,An
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,6,9.142813,10414,"[-1.0263242721557617, 9.394193649291992]","[0.19286580383777618, 2.5087602138519287]",12808,[-1.3385097980499268],[3.491511106491089],-6.350946,-11.338865,correct,True,-12.701892,-11.338865,incorrect,False,-11.02668,-11.338865,correct,True,9.379108,28975,"[-1.9616113901138306, 9.798331260681152]","[-1.041386365890503, 4.691239356994629]",36074,[-2.5114336013793945],[-0.4227229952812195],-6.83516,-12.966225,correct,True,-13.67032,-12.966225,incorrect,False,-12.416401,-12.966225,correct,True,An
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,7,9.047077,9939,"[-0.8494914174079895, 9.549323081970215]","[2.2055158615112305, 2.777693271636963]",8639,[-0.6490676403045654],[4.969577312469482],-6.3308625,-10.824331,correct,True,-12.661725,-10.824331,incorrect,False,-11.0247555,-10.824331,incorrect,False,10.588497,32337,"[-1.3211475610733032, 10.39040756225586]","[-1.0612918138504028, 2.0194902420043945]",23611,[-1.0084823369979858],[-0.4937925338745117],-6.1672125,-11.001131,correct,True,-12.334425,-11.001131,incorrect,False,-11.313796,-11.001131,incorrect,False,An
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,8,8.857347,7388,"[-0.36000046133995056, 9.647963523864746]","[-0.046127498149871826, 2.4836232662200928]",4526,[0.27734044194221497],[0.8539412617683411],-6.2119713,-10.08893,correct,True,-12.423943,-10.08893,incorrect,False,-10.726271,-10.08893,incorrect,False,10.6649685,32520,"[-1.1808298826217651, 10.44067096710205]","[-1.0465621948242188, 0.11835279315710068]",17668,[-0.7270277738571167],[-0.542715847492218],-6.0650477,-10.742493,correct,True,-12.1300955,-10.742493,incorrect,False,-11.196295,-10.742493,incorrect,False,An
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,9,8.795819,7044,"[-0.21563945710659027, 9.597923278808594]","[-1.579738736152649, 5.354220390319824]",3872,[0.5705354809761047],[1.8540903329849243],-6.1531105,-9.910683,correct,True,-12.306221,-9.910683,incorrect,False,-10.696857,-9.910683,incorrect,False,10.677162,32241,"[-1.1378017663955688, 10.191879272460938]","[-1.0810999870300293, 2.4739181995391846]",16404,[-0.6672930121421814],[-0.5368915796279907],-6.050804,-10.698186,correct,True,-12.101608,-10.698186,incorrect,False,-11.168695,-10.698186,incorrect,False,An
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,10,8.700479,8824,"[-0.38555413484573364, 10.003143310546875]","[0.2975548207759857, 3.699204206466675]",2891,[1.0790363550186157],[1.705655574798584],-6.2960596,-9.62508,correct,True,-12.592119,-9.62508,incorrect,False,-11.08967,-9.62508,incorrect,False,10.681917,32389,"[-1.1253364086151123, 10.268985748291016]","[-1.0321571826934814, 2.710735321044922]",15822,[-0.6382029056549072],[-0.5309724807739258],-6.0624757,-10.677912,correct,True,-12.124951,-10.677912,incorrect,False,-11.165046,-10.677912,incorrect,False,An
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,11,8.531253,8165,"[-0.17114071547985077, 10.209104537963867]","[-1.7147105932235718, 4.497130870819092]",2219,[1.5040417909622192],[-0.9553418755531311],-6.205912,-9.385248,correct,True,-12.411824,-9.385248,incorrect,False,-11.060431,-9.385248,incorrect,False,10.685065,32302,"[-1.1097642183303833, 10.391632080078125]","[-1.0055407285690308, 2.543884038925171]",15427,[-0.6200476288795471],[-0.5186689496040344],-6.02267,-10.666432,correct,True,-12.04534,-10.666432,incorrect,False,-11.156149,-10.666432,incorrect,False,An
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,12,8.382658,9693,"[-0.3650362491607666, 10.440803527832031]","[0.3242186903953552, -0.28220298886299133]",2885,[1.3962428569793701],[8.732438087463379],-6.423,-9.711561,correct,True,-12.846,-9.711561,incorrect,False,-11.472841,-9.711561,incorrect,False,10.68807,32297,"[-1.0973238945007324, 10.51349925994873]","[-1.0049693584442139, 5.405018329620361]",15224,[-0.6076726913452148],[-0.47693106532096863],-5.9980726,-10.660397,correct,True,-11.996145,-10.660397,incorrect,False,-11.150047,-10.660397,incorrect,False,An
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,13,8.087077,7973,"[-0.12481679022312164, 10.303247451782227]","[-2.0999538898468018, 1.9275940656661987]",438,[3.3354744911193848],[2.1619396209716797],-6.4778476,-7.897589,correct,True,-12.955695,-7.897589,incorrect,False,-11.357881,-7.897589,incorrect,False,10.689282,32202,"[-1.0893199443817139, 10.888710975646973]","[-1.022068738937378, 1.8020559549331665]",14949,[-0.596190869808197],[-0.48900076746940613],-5.897634,-10.652091,correct,True,-11.795268,-10.652091,incorrect,False,-11.14522,-10.652091,incorrect,False,An
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,14,7.987399,9442,"[-0.426294207572937, 10.408926010131836]","[1.8339766263961792, 1.5978028774261475]",322,[3.811859607696533],[3.681856155395508],-6.677992,-7.5525446,correct,True,-13.355984,-7.5525446,incorrect,False,-11.790699,-7.5525446,incorrect,False,10.68999,32143,"[-1.0842645168304443, 10.972311973571777]","[-0.9819100499153137, 1.5038820505142212]",14754,[-0.5879599452018738],[-0.49008244276046753],-5.858164,-10.646134,correct,True,-11.716328,-10.646134,incorrect,False,-11.142439,-10.646134,incorrect,False,An
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,15,7.9355054,7556,"[0.083456851541996, 10.524698257446289]","[-1.4225245714187622, 2.8531601428985596]",165,[4.488884925842285],[2.611844778060913],-6.586442,-7.011366,correct,True,-13.172884,-7.011366,incorrect,False,-11.416794,-7.011366,incorrect,False,10.690879,32095,"[-1.0785984992980957, 10.949588775634766]","[-0.9374006986618042, 3.5734829902648926]",14653,[-0.5823970437049866],[-0.28375568985939026],-5.8420105,-10.643367,correct,True,-11.684021,-10.643367,incorrect,False,-11.139568,-10.643367,incorrect,False,An
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,16,7.7086015,7686,"[-0.037728987634181976, 10.87376880645752]","[2.1853456497192383, 2.953118324279785]",108,[4.97151517868042],[0.16753287613391876],-6.7185497,-6.606428,incorrect,False,-13.437099,-6.606428,incorrect,False,-11.615673,-6.606428,incorrect,False,10.691655,32059,"[-1.0730721950531006, 11.09244441986084]","[-0.8376689553260803, 3.458387851715088]",14394,[-0.570525050163269],[-0.24358385801315308],-5.8200393,-10.634891,correct,True,-11.640079,-10.634891,incorrect,False,-11.137438,-10.634891,incorrect,False,An
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,17,7.662525,5250,"[0.4908413589000702, 10.919861793518066]","[-1.9275622367858887, 2.2064783573150635]",89,[4.994969367980957],[3.0522899627685547],-6.3393354,-6.4554777,correct,True,-12.678671,-6.4554777,incorrect,False,-10.959606,-6.4554777,incorrect,False,10.692534,32008,"[-1.0663628578186035, 11.084794998168945]","[-0.8922489285469055, 1.483177661895752]",14143,[-0.5610179305076599],[-0.14556154608726501],-5.800876,-10.628556,correct,True,-11.601752,-10.628556,incorrect,False,-11.133902,-10.628556,incorrect,False,An
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,18,7.5114565,5768,"[0.27088162302970886, 10.979002952575684]","[5.8037004470825195, -0.4403669238090515]",42,[5.517031192779541],[4.455177307128906],-6.4476433,-5.9100122,incorrect,False,-12.895287,-5.9100122,incorrect,False,-11.156162,-5.9100122,incorrect,False,10.693275,32020,"[-1.062516450881958, 10.929192543029785]","[-0.6588481068611145, 0.194403275847435]",13930,[-0.5516447424888611],[-0.19898447394371033],-5.843429,-10.622344,correct,True,-11.686858,-10.622344,incorrect,False,-11.133216,-10.622344,incorrect,False,An
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,19,7.35098,2565,"[1.5392900705337524, 10.629980087280273]","[1.5382295846939087, 2.374279499053955]",21,[6.261540412902832],[3.7190425395965576],-6.1551385,-5.2820554,incorrect,False,-12.310277,-5.2820554,incorrect,False,-10.004306,-5.2820554,incorrect,False,10.693754,31878,"[-1.056214690208435, 10.630505561828613]","[-1.1650607585906982, 2.4576637744903564]",13750,[-0.5460049510002136],[-0.32913559675216675],-5.947611,-10.617101,correct,True,-11.895222,-10.617101,incorrect,False,-11.12731,-10.617101,incorrect,False,An
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,20,7.2952886,1683,"[1.9465985298156738, 10.714248657226562]","[4.579409122467041, 9.205636978149414]",4,[6.962764739990234],[0.6597611308097839],-5.688032,-4.4568343,incorrect,False,-11.376064,-4.4568343,incorrect,False,-9.473001,-4.4568343,incorrect,False,10.693945,31849,"[-1.0571792125701904, 10.586950302124023]","[-3.0145132541656494, 4.548333644866943]",13594,[-0.544014036655426],[-2.514228582382202],-5.964602,-10.612776,correct,True,-11.929204,-10.612776,incorrect,False,-11.12594,-10.612776,incorrect,False,An
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,21,7.482013,692,"[2.8742432594299316, 11.57292366027832]","[2.3479886054992676, 5.546754837036133]",4,[6.910768032073975],[5.224362373352051],-4.9061375,-4.3318205,incorrect,False,-9.812275,-4.3318205,incorrect,False,-8.368345,-4.3318205,incorrect,False,10.693409,31783,"[-1.0646692514419556, 10.669219970703125]","[-4.095869064331055, 8.01807689666748]",13552,[-0.5514367818832397],[-3.848273992538452],-5.961352,-10.611936,correct,True,-11.922704,-10.611936,incorrect,False,-11.125168,-10.611936,incorrect,False,An
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,22,7.299303,553,"[3.257779598236084, 11.880585670471191]","[0.2925475835800171, 2.1068308353424072]",3,[7.597826957702637],[0.25602850317955017],-4.7225275,-3.847284,incorrect,False,-9.445055,-3.847284,incorrect,False,-8.187331,-3.847284,incorrect,False,10.69266,31734,"[-1.0748834609985352, 11.123882293701172]","[-4.263554096221924, 6.305102348327637]",13590,[-0.5624203681945801],[-3.1544604301452637],-5.923181,-10.6127615,correct,True,-11.846362,-10.6127615,incorrect,False,-11.125225,-10.6127615,incorrect,False,An
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,23,7.0402565,499,"[3.289959192276001, 11.936924934387207]","[5.099263668060303, 9.863672256469727]",5,[7.424635410308838],[6.439152240753174],-4.661207,-3.9971006,incorrect,False,-9.322414,-3.9971006,incorrect,False,-8.131777,-3.9971006,incorrect,False,10.69206,31740,"[-1.0832017660140991, 11.388667106628418]","[-6.310200214385986, 11.195511817932129]",13565,[-0.5690698623657227],[-6.703912258148193],-5.9539576,-10.612155,correct,True,-11.907915,-10.612155,incorrect,False,-11.126287,-10.612155,incorrect,False,An
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,24,6.5592117,242,"[4.184365272521973, 12.825302124023438]","[5.815445423126221, 9.586751937866211]",3,[8.384167671203613],[2.7589313983917236],-4.257234,-3.311457,incorrect,False,-8.514468,-3.311457,incorrect,False,-7.511259,-3.311457,incorrect,False,10.691181,31684,"[-1.09317946434021, 12.209305763244629]","[-6.093928337097168, 6.308917999267578]",13622,[-0.5806279182434082],[-7.588208198547363],-5.8599153,-10.613913,correct,True,-11.7198305,-10.613913,incorrect,False,-11.126465,-10.613913,incorrect,False,An
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,25,6.224733,138,"[5.044622421264648, 13.825410842895508]","[10.063176155090332, 6.9531331062316895]",4,[8.601201057434082],[4.862078666687012],-3.871548,-3.4199948,incorrect,False,-7.743096,-3.4199948,incorrect,False,-6.9765735,-3.4199948,incorrect,False,10.6900835,31576,"[-1.1044615507125854, 12.52105712890625]","[-5.767265319824219, 6.405666351318359]",13696,[-0.5962701439857483],[-6.377840518951416],-5.884386,-10.616875,correct,True,-11.768772,-10.616875,incorrect,False,-11.125066,-10.616875,incorrect,False,An
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,26,5.8552732,33,"[6.528433322906494, 14.18419075012207]","[10.593670845031738, 1.8678133487701416]",4,[9.115927696228027],[8.635185241699219],-3.2296176,-3.1107132,incorrect,False,-6.459235,-3.1107132,incorrect,False,-5.698208,-3.1107132,incorrect,False,10.689105,31506,"[-1.1150431632995605, 12.754840850830078]","[-6.365982532501221, 5.1722869873046875]",13760,[-0.6092236042022705],[-6.241955280303955],-5.9169846,-10.618952,correct,True,-11.833969,-10.618952,incorrect,False,-11.124772,-10.618952,incorrect,False,An
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,27,4.693812,11,"[8.098769187927246, 13.950085639953613]","[7.71554708480835, 8.740904808044434]",4,[10.192254066467285],[2.313775062561035],-2.9710822,-2.6624537,incorrect,False,-5.9421644,-2.6624537,incorrect,False,-4.7559385,-2.6624537,incorrect,False,10.688017,31443,"[-1.1275184154510498, 12.840462684631348]","[-6.436061859130859, 4.27701997756958]",13784,[-0.6224604845046997],[-5.576836585998535],-6.0055013,-10.620093,correct,True,-12.011003,-10.620093,incorrect,False,-11.125151,-10.620093,incorrect,False,An
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,28,4.194537,7,"[8.957782745361328, 14.653736114501953]","[7.6564412117004395, 3.890639543533325]",4,[10.155677795410156],[6.3270955085754395],-2.7255685,-2.985128,correct,True,-5.451137,-2.985128,incorrect,False,-4.183023,-2.985128,incorrect,False,10.686972,31470,"[-1.140902042388916, 12.83535099029541]","[-7.10322904586792, 3.064131736755371]",13829,[-0.634823203086853],[-7.446451187133789],-6.1856246,-10.621786,correct,True,-12.371249,-10.621786,incorrect,False,-11.127865,-10.621786,incorrect,False,An
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,29,3.6375985,7,"[9.822962760925293, 14.91652774810791]","[5.728827476501465, 3.5483710765838623]",5,[10.76022720336914],[0.12909045815467834],-2.424891,-2.8811116,correct,True,-4.849782,-2.8811116,incorrect,False,-3.818376,-2.8811116,incorrect,False,10.685831,31452,"[-1.1544265747070312, 12.844924926757812]","[-8.077582359313965, 2.329683303833008]",13935,[-0.6501027941703796],[-7.442645072937012],-6.2198296,-10.625341,correct,True,-12.439659,-10.625341,incorrect,False,-11.129665,-10.625341,incorrect,False,An
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,30,3.365412,7,"[10.375968933105469, 14.908350944519043]","[16.687564849853516, 0.6007364988327026]",6,[10.566306114196777],[9.624427795410156],-2.264202,-3.283732,correct,True,-4.528404,-3.283732,incorrect,False,-3.474069,-3.283732,incorrect,False,10.684559,31408,"[-1.1675746440887451, 12.623552322387695]","[-10.63654899597168, 4.416308403015137]",13926,[-0.6627854704856873],[-11.336545944213867],-6.2601314,-10.625847,correct,True,-12.520263,-10.625847,incorrect,False,-11.130636,-10.625847,incorrect,False,An
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,31,3.0154405,5,"[12.445089340209961, 14.653079986572266]","[9.622530937194824, 2.5993776321411133]",8,[11.550039291381836],[8.116804122924805],-1.943495,-3.367039,correct,True,-3.88699,-3.367039,incorrect,False,-2.471989,-3.367039,correct,True,10.683206,31414,"[-1.181610345840454, 12.694465637207031]","[-8.948412895202637, 1.5255383253097534]",14033,[-0.6781675815582275],[-8.70335578918457],-6.454575,-10.629455,correct,True,-12.90915,-10.629455,incorrect,False,-11.132897,-10.629455,incorrect,False,An
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,32,2.8492641,5,"[13.31602954864502, 14.664290428161621]","[13.65877914428711, 7.0940093994140625]",8,[12.253643989562988],[8.597549438476562],-2.0439527,-3.479096,correct,True,-4.0879054,-3.479096,incorrect,False,-2.4167104,-3.479096,correct,True,10.681957,31429,"[-1.195067048072815, 12.55228042602539]","[-6.66470193862915, 1.6583857536315918]",14096,[-0.6912403702735901],[-7.340012073516846],-6.529235,-10.63183,correct,True,-13.05847,-10.63183,incorrect,False,-11.135656,-10.63183,incorrect,False,An
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,33,2.7100348,2,"[14.930624008178711, 15.320595741271973]","[17.128944396972656, 3.8974814414978027]",8,[13.115960121154785],[8.747142791748047],-1.6900318,-3.625276,correct,True,-3.3800635,-3.625276,correct,True,-1.8106122,-3.625276,correct,True,10.680548,31364,"[-1.2065000534057617, 12.537752151489258]","[-4.969020366668701, 4.633574485778809]",14113,[-0.7034598588943481],[-5.678564071655273],-6.603361,-10.632668,correct,True,-13.206722,-10.632668,incorrect,False,-11.135708,-10.632668,incorrect,False,An
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,34,2.3479297,1,"[17.09614372253418, 15.492949485778809]","[9.66649055480957, -3.579380512237549]",10,[13.97195816040039],[6.211147785186768],-1.4004326,-4.268978,correct,True,-2.8008652,-4.268978,correct,True,-1.1447923,-4.268978,correct,True,10.679144,31278,"[-1.2180267572402954, 12.717473030090332]","[-4.056200981140137, -0.7130070924758911]",14142,[-0.7157091498374939],[-5.129802703857422],-6.707693,-10.633814,correct,True,-13.415386,-10.633814,incorrect,False,-11.136131,-10.633814,incorrect,False,An
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,35,2.132807,1,"[17.760448455810547, 14.853544235229492]","[10.110428810119629, 5.009641647338867]",10,[14.282265663146973],[1.3287618160247803],-1.4248301,-4.4238415,correct,True,-2.8496602,-4.4238415,correct,True,-0.94565886,-4.4238415,correct,True,10.677685,31245,"[-1.2326105833053589, 12.38541030883789]","[-3.649397373199463, 5.397767543792725]",14277,[-0.7326691150665283],[-4.504511833190918],-6.9201655,-10.638109,correct,True,-13.840331,-10.638109,incorrect,False,-11.13805,-10.638109,incorrect,False,An
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,36,1.8329264,1,"[18.749788284301758, 15.208370208740234]","[6.538784503936768, 1.3366329669952393]",12,[14.112170219421387],[2.1762707233428955],-1.0910306,-5.4038343,correct,True,-2.1820612,-5.4038343,correct,True,-0.76621634,-5.4038343,correct,True,10.676026,31218,"[-1.2477103471755981, 12.534428596496582]","[-3.0231118202209473, 8.78264045715332]",14347,[-0.7492861151695251],[-3.972095251083374],-6.7917037,-10.641642,correct,True,-13.583407,-10.641642,incorrect,False,-11.140066,-10.641642,incorrect,False,An
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,37,1.7229131,1,"[19.176044464111328, 15.24966049194336]","[3.048189878463745, 4.5724663734436035]",12,[14.063149452209473],[4.4387407302856445],-0.9944931,-5.978776,correct,True,-1.9889863,-5.978776,correct,True,-0.86588115,-5.978776,correct,True,10.674025,31201,"[-1.2644726037979126, 13.158119201660156]","[-2.2139174938201904, 6.0307722091674805]",14502,[-0.7687438726425171],[-3.173853874206543],-6.6286316,-10.64699,correct,True,-13.257263,-10.64699,incorrect,False,-11.142718,-10.64699,incorrect,False,An
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,38,1.771016,2,"[19.015592575073242, 15.738801002502441]","[12.061765670776367, 0.6158722639083862]",13,[14.309242248535156],[7.635318279266357],-1.1964936,-5.844674,correct,True,-2.3929873,-5.844674,correct,True,-1.1383238,-5.844674,correct,True,10.671929,31142,"[-1.2815899848937988, 13.385252952575684]","[-2.2278568744659424, 5.625945091247559]",14674,[-0.7899695634841919],[-3.1066408157348633],-6.683981,-10.652803,correct,True,-13.367962,-10.652803,incorrect,False,-11.1444235,-10.652803,incorrect,False,An
animals,7,Typical,alligator,reptile,mammal,0.962962963,An alligator is a type of,What kind of animal is an alligator?,An alligator is a type of,39,1.6677624,1,"[20.195539474487305, 15.613945007324219]","[3.8487977981567383, 4.193026065826416]",14,[14.998027801513672],[-1.7855889797210693],-0.9396286,-6.062839,correct,True,-1.8792572,-6.062839,correct,True,-0.86532754,-6.062839,correct,True,10.66868,31102,"[-1.3087478876113892, 13.602272987365723]","[-1.4996323585510254, 2.4868502616882324]",14889,[-0.8219738006591797],[-2.2241623401641846],-6.672781,-10.661272,correct,True,-13.345562,-10.661272,incorrect,False,-11.1480465,-10.661272,incorrect,False,An
