task,item_id,entity_type,entity,condition,correct,incorrect,question,prefix,population_correct,population_incorrect,population_ratio,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,3,10.000071,95250,"[-2.3915927410125732, 7.189113616943359]","[-2.451941728591919, 0.01813896931707859]",65296,[-0.35162174701690674],[-3.1174840927124023],-11.210111,-13.472086,correct,True,-22.420221,-13.472086,incorrect,False,-15.512056,-13.472086,incorrect,False
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,4,9.815394,93989,"[-3.267033100128174, 7.055233001708984]","[2.0114047527313232, 0.05929161608219147]",80860,[-2.1259801387786865],[-2.636380910873413],-11.1850605,-14.472185,correct,True,-22.370121,-14.472185,incorrect,False,-15.613238,-14.472185,incorrect,False
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,5,9.83619,48847,"[-1.1167594194412231, 6.919772624969482]","[-1.6306065320968628, 3.5060596466064453]",88026,[-3.1734800338745117],[-0.16914694011211395],-9.663923,-15.070435,correct,True,-19.327847,-15.070435,incorrect,False,-13.013714,-15.070435,correct,True
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,6,9.88949,63369,"[-1.8656153678894043, 8.263242721557617]","[2.5112287998199463, 2.0188236236572266]",81804,[-2.812671422958374],[2.8194022178649902],-9.561585,-14.547232,correct,True,-19.12317,-14.547232,incorrect,False,-13.600176,-14.547232,correct,True
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,7,9.831178,43969,"[-0.25430673360824585, 9.102956771850586]","[-0.032356347888708115, -3.3816421031951904]",59557,[-0.892533004283905],[-3.933216094970703],-9.018082,-13.448542,correct,True,-18.036163,-13.448542,incorrect,False,-12.810315,-13.448542,correct,True
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,8,9.808384,56238,"[-0.25279971957206726, 6.965217113494873]","[-4.177714824676514, 0.9346878528594971]",94746,[-2.7117090225219727],[-5.353723526000977],-9.35305,-15.795834,correct,True,-18.7061,-15.795834,incorrect,False,-13.336924,-15.795834,correct,True
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,9,9.81781,73280,"[-2.271099090576172, 7.414214611053467]","[-0.1384795755147934, -1.221498966217041]",98680,[-4.986523151397705],[-1.340551733970642],-10.388457,-16.830536,correct,True,-20.776915,-16.830536,incorrect,False,-14.115112,-16.830536,correct,True
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,10,9.721105,51637,"[-2.195200204849243, 6.679798126220703]","[0.19957642257213593, -0.49459707736968994]",96723,[-5.301687717437744],[2.9959146976470947],-9.628293,-16.298912,correct,True,-19.256586,-16.298912,incorrect,False,-13.192423,-16.298912,correct,True
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,11,9.708303,57236,"[-2.0224344730377197, 6.041733264923096]","[3.8761608600616455, 0.7683355212211609]",89011,[-3.8021857738494873],[3.242309093475342],-9.782294,-15.178406,correct,True,-19.564589,-15.178406,incorrect,False,-13.398654,-15.178406,correct,True
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,12,9.691108,36167,"[-0.49755316972732544, 5.991518974304199]","[-0.19963416457176208, 0.15067212283611298]",80452,[-2.4918675422668457],[-0.6059364676475525],-9.102997,-14.494418,correct,True,-18.205994,-14.494418,incorrect,False,-12.500104,-14.494418,correct,True
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,13,9.678593,34183,"[-0.5551201105117798, 5.772172451019287]","[-1.3822729587554932, 0.2397073209285736]",80213,[-2.631244659423828],[-1.2197543382644653],-9.069008,-14.466209,correct,True,-18.138016,-14.466209,incorrect,False,-12.390085,-14.466209,correct,True
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,14,8.708513,24069,"[-1.0744574069976807, 5.776299476623535]","[-1.0038480758666992, 2.703547954559326]",67781,[-3.0084991455078125],[-0.062446195632219315],-9.002109,-14.011127,correct,True,-18.004217,-14.011127,incorrect,False,-12.0770855,-14.011127,correct,True
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,15,9.515678,15689,"[-1.375746488571167, 6.2642974853515625]","[-1.9556115865707397, 6.346333026885986]",42934,[-2.800654172897339],[-1.017061710357666],-8.660086,-12.885133,correct,True,-17.320171,-12.885133,incorrect,False,-11.460225,-12.885133,correct,True
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,16,8.77099,17945,"[-2.0212085247039795, 7.923558712005615]","[2.927671194076538, 7.677748203277588]",34793,[-2.9358623027801514],[7.30326509475708],-7.7239866,-12.693735,correct,True,-15.447973,-12.693735,incorrect,False,-11.779081,-12.693735,correct,True
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,17,8.74252,1806,"[-0.5506284832954407, 9.906238555908203]","[-1.6362402439117432, 3.235819101333618]",451,[0.5013041496276855],[0.093502476811409],-5.433493,-8.534589,correct,True,-10.866986,-8.534589,incorrect,False,-9.586521,-8.534589,incorrect,False
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,18,7.5842147,6578,"[-1.1024574041366577, 10.241905212402344]","[6.958876132965088, 9.241449356079102]",1075,[0.5008883476257324],[8.65188980102539],-6.09725,-9.452218,correct,True,-12.1945,-9.452218,incorrect,False,-11.055563,-9.452218,incorrect,False
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,19,6.752308,273,"[1.6083967685699463, 12.24561882019043]","[2.0740108489990234, 11.484061241149902]",33,[3.6816606521606445],[4.8222150802612305],-4.3426647,-6.338987,correct,True,-8.685329,-6.338987,incorrect,False,-8.4122505,-6.338987,incorrect,False
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,20,5.8202324,219,"[2.1688735485076904, 14.727782249450684]","[2.996067523956299, 8.871272087097168]",17,[4.988887786865234],[3.8147056102752686],-4.2039065,-5.566314,correct,True,-8.407813,-5.566314,incorrect,False,-8.386329,-5.566314,incorrect,False
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,21,4.1295395,237,"[2.95810604095459, 16.153215408325195]","[16.567903518676758, 12.873135566711426]",23,[5.8089165687561035],[20.1907958984375],-4.56264,-6.2672596,correct,True,-9.12528,-6.2672596,incorrect,False,-9.11807,-6.2672596,incorrect,False
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,22,1.5260963,10,"[9.368334770202637, 18.78322982788086]","[6.979619979858398, 10.016921997070312]",2,[13.300172805786133],[10.579779624938965],-2.8266492,-1.7198098,incorrect,False,-5.6532984,-1.7198098,incorrect,False,-5.651648,-1.7198098,incorrect,False
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,23,0.87443006,5,"[10.571557998657227, 20.352968215942383]","[6.457576751708984, 2.9577860832214355]",1,[15.238170623779297],[2.0702500343322754],-2.4346013,-0.20248641,incorrect,False,-4.8692026,-0.20248641,incorrect,False,-4.869099,-0.20248641,incorrect,False
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,24,1.255023,3,"[11.739445686340332, 19.954336166381836]","[6.06784725189209, 4.996252059936523]",1,[14.628190040588379],[7.686760425567627],-1.6416246,-0.39446273,incorrect,False,-3.2832491,-0.39446273,incorrect,False,-3.2832072,-0.39446273,incorrect,False
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,25,0.3730011,2,"[12.655801773071289, 20.195571899414062]","[1.9992091655731201, 0.7151742577552795]",1,[15.808804512023926],[-3.683166742324829],-1.611237,-0.069420554,incorrect,False,-3.222474,-0.069420554,incorrect,False,-3.2224233,-0.069420554,incorrect,False
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,26,0.7045004,2,"[12.423362731933594, 19.4029541015625]","[15.518503189086914, 1.4272451400756836]",1,[13.6810884475708],[4.756512641906738],-0.7670585,-0.2763132,incorrect,False,-1.534117,-0.2763132,incorrect,False,-1.5340389,-0.2763132,incorrect,False
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,27,0.32362646,1,"[16.091848373413086, 18.796276092529297]","[4.1060662269592285, -5.920975685119629]",2,[13.797564506530762],[-5.2184038162231445],-0.04887279,-2.392003,correct,True,-0.09774558,-2.392003,correct,True,-0.09771912,-2.392003,correct,True
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,28,0.049960025,1,"[16.39653778076172, 16.07770347595215]","[-8.385614395141602, -13.5877685546875]",2,[11.584860801696777],[-10.159444808959961],-0.004171279,-4.820003,correct,True,-0.008342558,-4.820003,correct,True,-0.008325868,-4.820003,correct,True
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,29,0.04215319,1,"[12.366416931152344, 9.79611873626709]","[-10.751728057861328, -7.003677845001221]",2,[7.269291877746582],[-12.702879905700684],-0.0032567943,-5.1036153,correct,True,-0.0065135886,-5.1036153,correct,True,-0.006490105,-5.1036153,correct,True
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,30,0.1292892,1,"[5.70317268371582, 4.295145034790039]","[-9.944235801696777, -7.713272571563721]",2,[0.711398720741272],[-8.953753471374512],-0.008435872,-5.0081167,correct,True,-0.016871745,-5.0081167,correct,True,-0.016342834,-5.0081167,correct,True
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,31,1.3353393,1,"[0.2273581475019455, -0.07087718695402145]",,3,[-3.1730589866638184],,-0.13137916,-3.6455998,correct,True,-0.2627583,-3.6455998,correct,True,-0.24518283,-3.6455998,correct,True
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,0,9.806774,1313,[4.282016754150391],[-0.4374926686286926],33126,[1.3879363536834717],[1.9114344120025635],-9.3216715,-12.215752,correct,True,-9.3216715,-12.215752,correct,True,-9.3216715,-12.215752,correct,True
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,1,9.914785,6669,[3.2685844898223877],[1.8782994747161865],22304,[2.125368595123291],[1.5601845979690552],-10.516174,-11.6593895,correct,True,-10.516174,-11.6593895,correct,True,-10.516174,-11.6593895,correct,True
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,2,10.039064,8915,[3.5846710205078125],[1.237946629524231],25322,[2.5146327018737793],[0.1293627768754959],-10.75005,-11.820088,correct,True,-10.75005,-11.820088,correct,True,-10.75005,-11.820088,correct,True
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,3,10.046066,5234,[3.385226011276245],[-5.5040507316589355],22570,[1.9883005619049072],[-2.194953441619873],-10.288555,-11.685482,correct,True,-10.288555,-11.685482,correct,True,-10.288555,-11.685482,correct,True
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,4,9.942036,60247,[-0.616190493106842],[0.21696864068508148],39554,[0.24045956134796143],[-0.7698413729667664],-13.372554,-12.515903,incorrect,False,-13.372554,-12.515903,incorrect,False,-13.372554,-12.515903,incorrect,False
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,5,9.919546,31622,[-0.30974364280700684],[-2.352820634841919],31609,[-0.30930906534194946],[0.286436527967453],-12.239447,-12.239012,incorrect,False,-12.239447,-12.239012,incorrect,False,-12.239447,-12.239012,incorrect,False
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,6,9.860355,52914,[-1.6041101217269897],[-0.8172060251235962],20432,[-0.09302536398172379],[-2.0733156204223633],-13.172775,-11.66169,incorrect,False,-13.172775,-11.66169,incorrect,False,-13.172775,-11.66169,incorrect,False
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,7,9.775681,57084,[-1.7750234603881836],[-1.3389936685562134],43849,[-1.2174091339111328],[-3.0720572471618652],-13.39306,-12.835445,incorrect,False,-13.39306,-12.835445,incorrect,False,-13.39306,-12.835445,incorrect,False
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,8,9.770927,69361,[-2.2786834239959717],[-2.1505229473114014],75745,[-2.609339952468872],[-2.6525673866271973],-13.95063,-14.281286,correct,True,-13.95063,-14.281286,correct,True,-13.95063,-14.281286,correct,True
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,9,9.824342,80075,[-3.0472676753997803],[2.444420576095581],87592,[-3.583833694458008],[5.606290817260742],-14.539915,-15.076483,correct,True,-14.539915,-15.076483,correct,True,-14.539915,-15.076483,correct,True
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,10,9.7335415,51946,[-1.701584815979004],[0.6651023626327515],29170,[-0.6933524012565613],[-1.9938180446624756],-13.203245,-12.195013,incorrect,False,-13.203245,-12.195013,incorrect,False,-13.203245,-12.195013,incorrect,False
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,11,9.672058,43152,[-1.328599452972412],[0.15954150259494781],46891,[-1.4857747554779053],[1.431007742881775],-12.82879,-12.985965,correct,True,-12.82879,-12.985965,correct,True,-12.82879,-12.985965,correct,True
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,12,9.636257,57778,[-1.2409446239471436],[0.568566083908081],49229,[-0.8799150586128235],[0.21919852495193481],-13.452563,-13.091534,incorrect,False,-13.452563,-13.091534,incorrect,False,-13.452563,-13.091534,incorrect,False
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,13,9.776693,35207,[-0.9917879104614258],[-1.5793935060501099],30511,[-0.7746568322181702],[-3.3344740867614746],-12.448619,-12.231487,incorrect,False,-12.448619,-12.231487,incorrect,False,-12.448619,-12.231487,incorrect,False
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,14,9.683268,18976,[-1.582086443901062],[-4.077856063842773],26924,[-2.0418665409088135],[-1.9866760969161987],-11.640467,-12.100246,correct,True,-11.640467,-12.100246,correct,True,-11.640467,-12.100246,correct,True
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,15,9.584295,40534,[-3.0845375061035156],[-1.825645089149475],31910,[-2.679551839828491],[0.49628233909606934],-12.798161,-12.393174,incorrect,False,-12.798161,-12.393174,incorrect,False,-12.798161,-12.393174,incorrect,False
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,16,8.941849,40794,[-3.5434951782226562],[0.8937329649925232],16508,[-2.2378885746002197],[3.65640926361084],-12.967766,-11.66216,incorrect,False,-12.967766,-11.66216,incorrect,False,-12.967766,-11.66216,incorrect,False
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,17,7.8529196,6925,[-2.7302958965301514],[-2.7044622898101807],398,[-0.3505196273326874],[0.5947647094726562],-10.959875,-8.580099,incorrect,False,-10.959875,-8.580099,incorrect,False,-10.959875,-8.580099,incorrect,False
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,18,5.2954884,17809,[-3.583379030227661],[3.4361274242401123],468,[-0.10090601444244385],[2.8617770671844482],-12.771053,-9.28858,incorrect,False,-12.771053,-9.28858,incorrect,False,-12.771053,-9.28858,incorrect,False
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,19,4.118533,3777,[-2.027430295944214],[0.24933183193206787],131,[0.9606383442878723],[2.654404640197754],-11.585028,-8.596959,incorrect,False,-11.585028,-8.596959,incorrect,False,-11.585028,-8.596959,incorrect,False
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,20,3.9113321,4314,[-1.769474744796753],[2.5781240463256836],102,[1.8276832103729248],[0.013583008199930191],-11.907263,-8.310104,incorrect,False,-11.907263,-8.310104,incorrect,False,-11.907263,-8.310104,incorrect,False
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,21,3.3385735,3293,[-0.6920926570892334],[14.353617668151855],286,[1.6613755226135254],[22.02734375],-12.2743435,-9.920876,incorrect,False,-12.2743435,-9.920876,incorrect,False,-12.2743435,-9.920876,incorrect,False
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,22,2.7954812,48,[6.169999599456787],[6.116739749908447],2,[11.755355834960938],[8.168296813964844],-7.437435,-1.8520788,incorrect,False,-7.437435,-1.8520788,incorrect,False,-7.437435,-1.8520788,incorrect,False
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,23,2.4961765,34,[7.525927543640137],[9.139705657958984],1,[13.187728881835938],[5.586460113525391],-6.836973,-1.1751717,incorrect,False,-6.836973,-1.1751717,incorrect,False,-6.836973,-1.1751717,incorrect,False
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,24,2.670157,11,[9.879108428955078],[8.597185134887695],1,[13.880529403686523],[9.787375450134277],-4.851106,-0.8496854,incorrect,False,-4.851106,-0.8496854,incorrect,False,-4.851106,-0.8496854,incorrect,False
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,25,1.2012432,4,[11.726016998291016],[2.637147903442383],1,[15.69143295288086],[-3.0530383586883545],-4.4669266,-0.50151074,incorrect,False,-4.4669266,-0.50151074,incorrect,False,-4.4669266,-0.50151074,incorrect,False
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,26,1.1797487,2,[11.73178482055664],[6.292844295501709],1,[13.619709968566895],[2.000171661376953],-2.1734838,-0.28555876,incorrect,False,-2.1734838,-0.28555876,incorrect,False,-2.1734838,-0.28555876,incorrect,False
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,27,1.0832044,2,[12.922627449035645],[3.68572998046875],1,[13.341941833496094],[-3.522991418838501],-0.98471266,-0.5653983,incorrect,False,-0.98471266,-0.5653983,incorrect,False,-0.98471266,-0.5653983,incorrect,False
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,28,0.6044838,1,[13.249298095703125],[-18.92002296447754],2,[11.455669403076172],[-22.73733901977539],-0.1777067,-1.9713354,correct,True,-0.1777067,-1.9713354,correct,True,-0.1777067,-1.9713354,correct,True
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,29,1.1816851,1,[5.843155860900879],[-6.942224502563477],3,[2.8185057640075684],[-10.109447479248047],-0.22723246,-3.2518826,correct,True,-0.22723246,-3.2518826,correct,True,-0.22723246,-3.2518826,correct,True
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,30,0.92097425,1,[2.314847230911255],[-5.58826208114624],3,[-1.4863711595535278],[-8.431224822998047],-0.15059492,-3.9518135,correct,True,-0.15059492,-3.9518135,correct,True,-0.15059492,-3.9518135,correct,True
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,31,1.1284742,1,[-0.5612574815750122],,4,[-4.767773628234863],,-0.1880296,-4.394546,correct,True,-0.1880296,-4.394546,correct,True,-0.1880296,-4.394546,correct,True
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,0,9.808845,94584,"[-1.6906676292419434, 6.24131441116333]","[0.007925908081233501, 0.7049981951713562]",77529,"[-0.36938852071762085, 8.057218551635742]","[0.956869900226593, -2.5465657711029053]",-9.79694,-9.487501,incorrect,False,-19.59388,-18.975002,incorrect,False,-15.309816,-13.988537,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,1,9.929185,93651,"[-1.3741259574890137, 6.073868751525879]","[0.3477414548397064, 0.43293502926826477]",68614,"[0.19866910576820374, 7.463461875915527]","[0.7623872756958008, -0.2058035284280777]",-9.679714,-9.488122,incorrect,False,-19.359428,-18.976244,incorrect,False,-15.053408,-13.480612,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,2,10.032731,93389,"[-0.9055402874946594, 5.790040016174316]","[-3.2588157653808594, -0.47669777274131775]",70812,"[0.5639973878860474, 7.393568515777588]","[-3.513718605041504, 0.0724450871348381]",-10.166893,-9.553848,incorrect,False,-20.333786,-19.107697,incorrect,False,-15.102263,-13.632726,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,3,10.041925,97824,"[-2.390007257461548, 4.474542617797852]","[-0.6315087080001831, 4.099342346191406]",91732,"[-1.4052343368530273, 7.128520488739014]","[-2.949903726577759, 0.4400120675563812]",-10.787994,-10.0286875,incorrect,False,-21.575989,-20.057375,incorrect,False,-15.992329,-15.007556,incorrect,False
